"Step","2023_11_04__162423 - hinter_latency","2023_11_04__162423 - hinter_latency__MIN","2023_11_04__162423 - hinter_latency__MAX","2023_11_04__162423 - test_query","2023_11_04__162423 - test_query__MIN","2023_11_04__162423 - test_query__MAX","2023_11_04__162423 - epoch","2023_11_04__162423 - epoch__MIN","2023_11_04__162423 - epoch__MAX","2023_11_04__162423 - pg_lateny","2023_11_04__162423 - pg_lateny__MIN","2023_11_04__162423 - pg_lateny__MAX","2023_11_04__162423 - pg_plan_time","2023_11_04__162423 - pg_plan_time__MIN","2023_11_04__162423 - pg_plan_time__MAX","2023_11_04__162423 - mcts_time","2023_11_04__162423 - mcts_time__MIN","2023_11_04__162423 - mcts_time__MAX","2023_11_04__162423 - hinter_plan_time","2023_11_04__162423 - hinter_plan_time__MIN","2023_11_04__162423 - hinter_plan_time__MAX","2023_11_04__162423 - MPHE_time","2023_11_04__162423 - MPHE_time__MIN","2023_11_04__162423 - MPHE_time__MAX"
"0","0.752465","0.752465","0.752465","0","0","0","0","0","0","0.755625","0.755625","0.755625","0.007509","0.007509","0.007509","0.3516685962677002","0.3516685962677002","0.3516685962677002","0.008009","0.008009","0.008009","0.02178359031677246","0.02178359031677246","0.02178359031677246"
"1","0.444551","0.444551","0.444551","0","0","0","0","0","0","0.43981099999999995","0.43981099999999995","0.43981099999999995","0.027094","0.027094","0.027094","0.03248095512390137","0.03248095512390137","0.03248095512390137","0.025318","0.025318","0.025318","0.023439407348632812","0.023439407348632812","0.023439407348632812"
"2","0.146946","0.146946","0.146946","0","0","0","0","0","0","0.14585599999999999","0.14585599999999999","0.14585599999999999","0.004632","0.004632","0.004632","0.021535158157348633","0.021535158157348633","0.021535158157348633","0.004702","0.004702","0.004702","0.014730453491210938","0.014730453491210938","0.014730453491210938"
"3","0.958109","0.958109","0.958109","0","0","0","0","0","0","0.971076","0.971076","0.971076","0.057790999999999995","0.057790999999999995","0.057790999999999995","0.04700660705566406","0.04700660705566406","0.04700660705566406","0.05611","0.05611","0.05611","0.01938629150390625","0.01938629150390625","0.01938629150390625"
"4","1.472202","1.472202","1.472202","0","0","0","0","0","0","1.484543","1.484543","1.484543","0.003629","0.003629","0.003629","0.00971531867980957","0.00971531867980957","0.00971531867980957","0.003097","0.003097","0.003097","0.011964797973632812","0.011964797973632812","0.011964797973632812"
"5","0.46653","0.46653","0.46653","0","0","0","0","0","0","0.498761","0.498761","0.498761","0.0037229999999999997","0.0037229999999999997","0.0037229999999999997","0.0272672176361084","0.0272672176361084","0.0272672176361084","0.0036230000000000004","0.0036230000000000004","0.0036230000000000004","0.012243986129760742","0.012243986129760742","0.012243986129760742"
"6","0.44646800000000003","0.44646800000000003","0.44646800000000003","0","0","0","0","0","0","0.462611","0.462611","0.462611","0.001004","0.001004","0.001004","0.010711431503295898","0.010711431503295898","0.010711431503295898","0.0009459999999999999","0.0009459999999999999","0.0009459999999999999","0.007330417633056641","0.007330417633056641","0.007330417633056641"
"7","0.060351","0.060351","0.060351","0","0","0","0","0","0","0.061859000000000004","0.061859000000000004","0.061859000000000004","0.009096","0.009096","0.009096","0.038004159927368164","0.038004159927368164","0.038004159927368164","0.009097","0.009097","0.009097","0.01934671401977539","0.01934671401977539","0.01934671401977539"
"8","1.5279390000000002","1.5279390000000002","1.5279390000000002","0","0","0","0","0","0","1.561831","1.561831","1.561831","0.004756","0.004756","0.004756","0.02736353874206543","0.02736353874206543","0.02736353874206543","0.0046890000000000005","0.0046890000000000005","0.0046890000000000005","0.012192249298095703","0.012192249298095703","0.012192249298095703"
"9","1.2091189999999998","1.2091189999999998","1.2091189999999998","0","0","0","0","0","0","1.17466","1.17466","1.17466","0.0044989999999999995","0.0044989999999999995","0.0044989999999999995","0.02985405921936035","0.02985405921936035","0.02985405921936035","0.004981","0.004981","0.004981","0.02057814598083496","0.02057814598083496","0.02057814598083496"
"10","12.223512000000001","12.223512000000001","12.223512000000001","0","0","0","0","0","0","0.11305","0.11305","0.11305","0.0008060000000000001","0.0008060000000000001","0.0008060000000000001","0.014863014221191406","0.014863014221191406","0.014863014221191406","0.00047799999999999996","0.00047799999999999996","0.00047799999999999996","0.008221864700317383","0.008221864700317383","0.008221864700317383"
"11","0.077379","0.077379","0.077379","0","0","0","0","0","0","0.081982","0.081982","0.081982","0.0009040000000000001","0.0009040000000000001","0.0009040000000000001","0.01874709129333496","0.01874709129333496","0.01874709129333496","0.00087","0.00087","0.00087","0.010156393051147461","0.010156393051147461","0.010156393051147461"
"12","1.407084","1.407084","1.407084","0","0","0","0","0","0","1.377433","1.377433","1.377433","0.013314","0.013314","0.013314","0.027181148529052734","0.027181148529052734","0.027181148529052734","0.014596999999999999","0.014596999999999999","0.014596999999999999","0.024286985397338867","0.024286985397338867","0.024286985397338867"
"13","1.926427","1.926427","1.926427","0","0","0","0","0","0","0.315875","0.315875","0.315875","0.035958","0.035958","0.035958","0.03598308563232422","0.03598308563232422","0.03598308563232422","0.016432","0.016432","0.016432","0.02607893943786621","0.02607893943786621","0.02607893943786621"
"14","7.634611","7.634611","7.634611","0","0","0","0","0","0","0.369407","0.369407","0.369407","0.007357","0.007357","0.007357","0.017897844314575195","0.017897844314575195","0.017897844314575195","0.001167","0.001167","0.001167","0.015312671661376953","0.015312671661376953","0.015312671661376953"
"15","3.606391","3.606391","3.606391","0","0","0","0","0","0","0.027279","0.027279","0.027279","0.004033999999999999","0.004033999999999999","0.004033999999999999","0.028729915618896484","0.028729915618896484","0.028729915618896484","0.0023380000000000002","0.0023380000000000002","0.0023380000000000002","0.018529415130615234","0.018529415130615234","0.018529415130615234"
"16","48.459284","48.459284","48.459284","0","0","0","0","0","0","0.076239","0.076239","0.076239","0.009426","0.009426","0.009426","0.038118600845336914","0.038118600845336914","0.038118600845336914","0.004697","0.004697","0.004697","0.02245640754699707","0.02245640754699707","0.02245640754699707"
"17","133.403154","133.403154","133.403154","0","0","0","0","0","0","0.016832999999999997","0.016832999999999997","0.016832999999999997","0.093246","0.093246","0.093246","0.06711649894714355","0.06711649894714355","0.06711649894714355","2.233584","2.233584","2.233584","0.03253173828125","0.03253173828125","0.03253173828125"
"18","0.1313","0.1313","0.1313","0","0","0","0","0","0","0.134146","0.134146","0.134146","0.003887","0.003887","0.003887","0.025922298431396484","0.025922298431396484","0.025922298431396484","0.003953","0.003953","0.003953","0.015522480010986328","0.015522480010986328","0.015522480010986328"
"19","0.345495","0.345495","0.345495","0","0","0","0","0","0","0.362485","0.362485","0.362485","0.037573","0.037573","0.037573","0.04549217224121094","0.04549217224121094","0.04549217224121094","0.038676","0.038676","0.038676","0.024399518966674805","0.024399518966674805","0.024399518966674805"
"20","0.217565","0.217565","0.217565","0","0","0","0","0","0","0.219496","0.219496","0.219496","0.007671","0.007671","0.007671","0.02405405044555664","0.02405405044555664","0.02405405044555664","0.00825","0.00825","0.00825","0.016369342803955078","0.016369342803955078","0.016369342803955078"
"21","2.133179","2.133179","2.133179","0","0","0","0","0","0","0.170103","0.170103","0.170103","0.005178","0.005178","0.005178","0.024369001388549805","0.024369001388549805","0.024369001388549805","0.00429","0.00429","0.00429","0.015338659286499023","0.015338659286499023","0.015338659286499023"
"22","0.162168","0.162168","0.162168","0","0","0","0","0","0","0.155654","0.155654","0.155654","0.004153","0.004153","0.004153","0.02619338035583496","0.02619338035583496","0.02619338035583496","0.004043","0.004043","0.004043","0.016743183135986328","0.016743183135986328","0.016743183135986328"
"23","0.0147","0.0147","0.0147","0","0","0","0","0","0","0.014172","0.014172","0.014172","0.0008169999999999999","0.0008169999999999999","0.0008169999999999999","0.013967752456665039","0.013967752456665039","0.013967752456665039","0.000848","0.000848","0.000848","0.00904703140258789","0.00904703140258789","0.00904703140258789"
"24","0.158239","0.158239","0.158239","0","0","0","0","0","0","0.158238","0.158238","0.158238","0.000989","0.000989","0.000989","0.013869285583496094","0.013869285583496094","0.013869285583496094","0.000929","0.000929","0.000929","0.009030342102050781","0.009030342102050781","0.009030342102050781"
