"Step","2023_11_08__114358 - hinter_latency","2023_11_08__114358 - hinter_latency__MIN","2023_11_08__114358 - hinter_latency__MAX","2023_11_08__114358 - test_query","2023_11_08__114358 - test_query__MIN","2023_11_08__114358 - test_query__MAX","2023_11_08__114358 - epoch","2023_11_08__114358 - epoch__MIN","2023_11_08__114358 - epoch__MAX","2023_11_08__114358 - pg_lateny","2023_11_08__114358 - pg_lateny__MIN","2023_11_08__114358 - pg_lateny__MAX","2023_11_08__114358 - pg_plan_time","2023_11_08__114358 - pg_plan_time__MIN","2023_11_08__114358 - pg_plan_time__MAX","2023_11_08__114358 - mcts_time","2023_11_08__114358 - mcts_time__MIN","2023_11_08__114358 - mcts_time__MAX","2023_11_08__114358 - hinter_plan_time","2023_11_08__114358 - hinter_plan_time__MIN","2023_11_08__114358 - hinter_plan_time__MAX","2023_11_08__114358 - MPHE_time","2023_11_08__114358 - MPHE_time__MIN","2023_11_08__114358 - MPHE_time__MAX"
"0","0.018486","0.018486","0.018486","0","0","0","0","0","0","0.018158","0.018158","0.018158","0.330233","0.330233","0.330233","0.2770411968231201","0.2770411968231201","0.2770411968231201","0.330057","0.330057","0.330057","0.0691673755645752","0.0691673755645752","0.0691673755645752"
"1","0.155811","0.155811","0.155811","0","0","0","0","0","0","0.146005","0.146005","0.146005","0.01887","0.01887","0.01887","0.02260565757751465","0.02260565757751465","0.02260565757751465","0.018793","0.018793","0.018793","0.015804529190063477","0.015804529190063477","0.015804529190063477"
"2","0.411963","0.411963","0.411963","0","0","0","0","0","0","0.29644600000000004","0.29644600000000004","0.29644600000000004","0.030732","0.030732","0.030732","0.027080059051513672","0.027080059051513672","0.027080059051513672","0.030783","0.030783","0.030783","0.01586627960205078","0.01586627960205078","0.01586627960205078"
"3","0.048625","0.048625","0.048625","0","0","0","0","0","0","0.048597","0.048597","0.048597","0.001239","0.001239","0.001239","0.014836311340332031","0.014836311340332031","0.014836311340332031","0.001247","0.001247","0.001247","0.007508039474487305","0.007508039474487305","0.007508039474487305"
"4","0.067653","0.067653","0.067653","0","0","0","0","0","0","0.068125","0.068125","0.068125","0.00123","0.00123","0.00123","0.013832807540893555","0.013832807540893555","0.013832807540893555","0.001227","0.001227","0.001227","0.006923675537109375","0.006923675537109375","0.006923675537109375"
"5","2.341814","2.341814","2.341814","0","0","0","0","0","0","2.323216","2.323216","2.323216","0.001201","0.001201","0.001201","0.01459956169128418","0.01459956169128418","0.01459956169128418","0.001231","0.001231","0.001231","0.007154226303100586","0.007154226303100586","0.007154226303100586"
"6","0.326586","0.326586","0.326586","0","0","0","0","0","0","0.32884399999999997","0.32884399999999997","0.32884399999999997","0.008061","0.008061","0.008061","0.01860976219177246","0.01860976219177246","0.01860976219177246","0.008013","0.008013","0.008013","0.0137939453125","0.0137939453125","0.0137939453125"
"7","0.545119","0.545119","0.545119","0","0","0","0","0","0","0.549819","0.549819","0.549819","0.009934","0.009934","0.009934","0.023001432418823242","0.023001432418823242","0.023001432418823242","0.009922","0.009922","0.009922","0.008533954620361328","0.008533954620361328","0.008533954620361328"
"8","0.129537","0.129537","0.129537","0","0","0","0","0","0","0.132291","0.132291","0.132291","0.030604","0.030604","0.030604","0.026503801345825195","0.026503801345825195","0.026503801345825195","0.030942","0.030942","0.030942","0.017775297164916992","0.017775297164916992","0.017775297164916992"
"9","0.12573900000000002","0.12573900000000002","0.12573900000000002","0","0","0","0","0","0","0.125142","0.125142","0.125142","0.031163","0.031163","0.031163","0.02682328224182129","0.02682328224182129","0.02682328224182129","0.031132","0.031132","0.031132","0.016386985778808594","0.016386985778808594","0.016386985778808594"
