"Step","2023_11_03__231135 - hinter_latency","2023_11_03__231135 - hinter_latency__MIN","2023_11_03__231135 - hinter_latency__MAX","2023_11_03__231135 - test_query","2023_11_03__231135 - test_query__MIN","2023_11_03__231135 - test_query__MAX","2023_11_03__231135 - epoch","2023_11_03__231135 - epoch__MIN","2023_11_03__231135 - epoch__MAX","2023_11_03__231135 - pg_lateny","2023_11_03__231135 - pg_lateny__MIN","2023_11_03__231135 - pg_lateny__MAX","2023_11_03__231135 - pg_plan_time","2023_11_03__231135 - pg_plan_time__MIN","2023_11_03__231135 - pg_plan_time__MAX","2023_11_03__231135 - mcts_time","2023_11_03__231135 - mcts_time__MIN","2023_11_03__231135 - mcts_time__MAX","2023_11_03__231135 - hinter_plan_time","2023_11_03__231135 - hinter_plan_time__MIN","2023_11_03__231135 - hinter_plan_time__MAX","2023_11_03__231135 - MPHE_time","2023_11_03__231135 - MPHE_time__MIN","2023_11_03__231135 - MPHE_time__MAX"
"0","0.77178","0.77178","0.77178","0","0","0","0","0","0","0.766426","0.766426","0.766426","0.007261999999999999","0.007261999999999999","0.007261999999999999","0.357513427734375","0.357513427734375","0.357513427734375","0.007343","0.007343","0.007343","0.017204761505126953","0.017204761505126953","0.017204761505126953"
"1","0.431367","0.431367","0.431367","0","0","0","0","0","0","0.433519","0.433519","0.433519","0.026350000000000002","0.026350000000000002","0.026350000000000002","0.0344696044921875","0.0344696044921875","0.0344696044921875","0.026384","0.026384","0.026384","0.023040771484375","0.023040771484375","0.023040771484375"
"2","0.146453","0.146453","0.146453","0","0","0","0","0","0","0.145646","0.145646","0.145646","0.004497","0.004497","0.004497","0.024756669998168945","0.024756669998168945","0.024756669998168945","0.004449","0.004449","0.004449","0.016553878784179688","0.016553878784179688","0.016553878784179688"
"3","0.962766","0.962766","0.962766","0","0","0","0","0","0","0.96961","0.96961","0.96961","0.056566000000000005","0.056566000000000005","0.056566000000000005","0.04093575477600098","0.04093575477600098","0.04093575477600098","0.057201","0.057201","0.057201","0.025090694427490234","0.025090694427490234","0.025090694427490234"
"4","1.5821749999999999","1.5821749999999999","1.5821749999999999","0","0","0","0","0","0","1.485548","1.485548","1.485548","0.005115000000000001","0.005115000000000001","0.005115000000000001","0.009712457656860352","0.009712457656860352","0.009712457656860352","0.002785","0.002785","0.002785","0.012236356735229492","0.012236356735229492","0.012236356735229492"
"5","0.469599","0.469599","0.469599","0","0","0","0","0","0","0.468304","0.468304","0.468304","0.003624","0.003624","0.003624","0.032178640365600586","0.032178640365600586","0.032178640365600586","0.003815","0.003815","0.003815","0.018529653549194336","0.018529653549194336","0.018529653549194336"
"6","0.436634","0.436634","0.436634","0","0","0","0","0","0","0.443","0.443","0.443","0.0009260000000000001","0.0009260000000000001","0.0009260000000000001","0.01040792465209961","0.01040792465209961","0.01040792465209961","0.001017","0.001017","0.001017","0.006205558776855469","0.006205558776855469","0.006205558776855469"
"7","0.06251","0.06251","0.06251","0","0","0","0","0","0","0.06098","0.06098","0.06098","0.008699","0.008699","0.008699","0.04276251792907715","0.04276251792907715","0.04276251792907715","0.009256","0.009256","0.009256","0.022476673126220703","0.022476673126220703","0.022476673126220703"
"8","1.4619000000000002","1.4619000000000002","1.4619000000000002","0","0","0","0","0","0","1.467147","1.467147","1.467147","0.004696","0.004696","0.004696","0.023363828659057617","0.023363828659057617","0.023363828659057617","0.004458999999999999","0.004458999999999999","0.004458999999999999","0.010686635971069336","0.010686635971069336","0.010686635971069336"
"9","1.2193889999999998","1.2193889999999998","1.2193889999999998","0","0","0","0","0","0","1.2057470000000001","1.2057470000000001","1.2057470000000001","0.004485","0.004485","0.004485","0.0229189395904541","0.0229189395904541","0.0229189395904541","0.0044139999999999995","0.0044139999999999995","0.0044139999999999995","0.011963367462158203","0.011963367462158203","0.011963367462158203"
"10","0.112668","0.112668","0.112668","0","0","0","0","0","0","0.1182","0.1182","0.1182","0.000748","0.000748","0.000748","0.014127016067504883","0.014127016067504883","0.014127016067504883","0.000768","0.000768","0.000768","0.009278297424316406","0.009278297424316406","0.009278297424316406"
"11","0.078374","0.078374","0.078374","0","0","0","0","0","0","0.079911","0.079911","0.079911","0.0009509999999999999","0.0009509999999999999","0.0009509999999999999","0.01785755157470703","0.01785755157470703","0.01785755157470703","0.001262","0.001262","0.001262","0.011673450469970703","0.011673450469970703","0.011673450469970703"
"12","1.266928","1.266928","1.266928","0","0","0","0","0","0","1.268042","1.268042","1.268042","0.015875999999999998","0.015875999999999998","0.015875999999999998","0.024256467819213867","0.024256467819213867","0.024256467819213867","0.015026","0.015026","0.015026","0.011640310287475586","0.011640310287475586","0.011640310287475586"
"13","23.324171999999997","23.324171999999997","23.324171999999997","0","0","0","0","0","0","0.302613","0.302613","0.302613","0.034165","0.034165","0.034165","0.03426408767700195","0.03426408767700195","0.03426408767700195","0.014048","0.014048","0.014048","0.0258636474609375","0.0258636474609375","0.0258636474609375"
"14","0.364105","0.364105","0.364105","0","0","0","0","0","0","0.364103","0.364103","0.364103","0.007371000000000001","0.007371000000000001","0.007371000000000001","0.019797086715698242","0.019797086715698242","0.019797086715698242","0.007396","0.007396","0.007396","0.01397562026977539","0.01397562026977539","0.01397562026977539"
"15","0.027923","0.027923","0.027923","0","0","0","0","0","0","0.029825","0.029825","0.029825","0.003836","0.003836","0.003836","0.030483722686767578","0.030483722686767578","0.030483722686767578","0.004405999999999999","0.004405999999999999","0.004405999999999999","0.016592741012573242","0.016592741012573242","0.016592741012573242"
"16","0.068643","0.068643","0.068643","0","0","0","0","0","0","0.073768","0.073768","0.073768","0.009181","0.009181","0.009181","0.03898334503173828","0.03898334503173828","0.03898334503173828","0.009178","0.009178","0.009178","0.021144866943359375","0.021144866943359375","0.021144866943359375"
"17","75.10778900000001","75.10778900000001","75.10778900000001","0","0","0","0","0","0","0.01622","0.01622","0.01622","0.094341","0.094341","0.094341","0.07447123527526855","0.07447123527526855","0.07447123527526855","2.1499989999999998","2.1499989999999998","2.1499989999999998","0.029795408248901367","0.029795408248901367","0.029795408248901367"
"18","0.131144","0.131144","0.131144","0","0","0","0","0","0","0.14585","0.14585","0.14585","0.004005","0.004005","0.004005","0.024442434310913086","0.024442434310913086","0.024442434310913086","0.003783","0.003783","0.003783","0.016183853149414062","0.016183853149414062","0.016183853149414062"
"19","0.372466","0.372466","0.372466","0","0","0","0","0","0","0.357615","0.357615","0.357615","0.03766","0.03766","0.03766","0.04912734031677246","0.04912734031677246","0.04912734031677246","0.036895000000000004","0.036895000000000004","0.036895000000000004","0.026059389114379883","0.026059389114379883","0.026059389114379883"
"20","0.223749","0.223749","0.223749","0","0","0","0","0","0","0.220225","0.220225","0.220225","0.007811","0.007811","0.007811","0.024318218231201172","0.024318218231201172","0.024318218231201172","0.008033","0.008033","0.008033","0.019812345504760742","0.019812345504760742","0.019812345504760742"
"21","0.18051","0.18051","0.18051","0","0","0","0","0","0","0.188527","0.188527","0.188527","0.004272000000000001","0.004272000000000001","0.004272000000000001","0.02452683448791504","0.02452683448791504","0.02452683448791504","0.004149","0.004149","0.004149","0.016697406768798828","0.016697406768798828","0.016697406768798828"
"22","0.19164599999999998","0.19164599999999998","0.19164599999999998","0","0","0","0","0","0","0.180393","0.180393","0.180393","0.004378","0.004378","0.004378","0.027004718780517578","0.027004718780517578","0.027004718780517578","0.00441","0.00441","0.00441","0.0203702449798584","0.0203702449798584","0.0203702449798584"
"23","0.016038","0.016038","0.016038","0","0","0","0","0","0","0.015729","0.015729","0.015729","0.0009599999999999999","0.0009599999999999999","0.0009599999999999999","0.014539480209350586","0.014539480209350586","0.014539480209350586","0.000925","0.000925","0.000925","0.009682416915893555","0.009682416915893555","0.009682416915893555"
"24","0.186375","0.186375","0.186375","0","0","0","0","0","0","0.1884","0.1884","0.1884","0.0010940000000000001","0.0010940000000000001","0.0010940000000000001","0.014820098876953125","0.014820098876953125","0.014820098876953125","0.00101","0.00101","0.00101","0.008791923522949219","0.008791923522949219","0.008791923522949219"
"25","1.0523900000000002","1.0523900000000002","1.0523900000000002","0","0","0","0","0","0","0.22930899999999999","0.22930899999999999","0.22930899999999999","0.021027","0.021027","0.021027","0.03353071212768555","0.03353071212768555","0.03353071212768555","0.021234000000000003","0.021234000000000003","0.021234000000000003","0.02277350425720215","0.02277350425720215","0.02277350425720215"
"26","0.038241","0.038241","0.038241","0","0","0","0","0","0","0.036062","0.036062","0.036062","0.011358","0.011358","0.011358","0.03399014472961426","0.03399014472961426","0.03399014472961426","0.009964","0.009964","0.009964","0.02114701271057129","0.02114701271057129","0.02114701271057129"
"27","0.235376","0.235376","0.235376","0","0","0","0","0","0","0.24088800000000002","0.24088800000000002","0.24088800000000002","0.000892","0.000892","0.000892","0.014582395553588867","0.014582395553588867","0.014582395553588867","0.00078","0.00078","0.00078","0.007444620132446289","0.007444620132446289","0.007444620132446289"
"28","124.752571","124.752571","124.752571","0","0","0","0","0","0","0.155179","0.155179","0.155179","0.003778","0.003778","0.003778","0.025017738342285156","0.025017738342285156","0.025017738342285156","0.004987","0.004987","0.004987","0.014233112335205078","0.014233112335205078","0.014233112335205078"
"29","1.617953","1.617953","1.617953","0","0","0","0","0","0","1.603053","1.603053","1.603053","0.055295000000000004","0.055295000000000004","0.055295000000000004","0.03072047233581543","0.03072047233581543","0.03072047233581543","0.055504","0.055504","0.055504","0.01587820053100586","0.01587820053100586","0.01587820053100586"
"30","7.654719","7.654719","7.654719","0","0","0","0","0","0","0.090509","0.090509","0.090509","0.00092","0.00092","0.00092","0.018482685089111328","0.018482685089111328","0.018482685089111328","0.000483","0.000483","0.000483","0.008882761001586914","0.008882761001586914","0.008882761001586914"
"31","2.211832","2.211832","2.211832","0","0","0","0","0","0","2.185951","2.185951","2.185951","0.008743","0.008743","0.008743","0.03400158882141113","0.03400158882141113","0.03400158882141113","0.008957000000000001","0.008957000000000001","0.008957000000000001","0.012662887573242188","0.012662887573242188","0.012662887573242188"
"32","0.6753129999999999","0.6753129999999999","0.6753129999999999","0","0","0","0","0","0","0.635332","0.635332","0.635332","0.013807999999999999","0.013807999999999999","0.013807999999999999","0.028449535369873047","0.028449535369873047","0.028449535369873047","0.006501000000000001","0.006501000000000001","0.006501000000000001","0.019778013229370117","0.019778013229370117","0.019778013229370117"
"33","0.675545","0.675545","0.675545","0","0","0","0","0","0","0.636461","0.636461","0.636461","0.004046","0.004046","0.004046","0.02672433853149414","0.02672433853149414","0.02672433853149414","0.004157","0.004157","0.004157","0.010535955429077148","0.010535955429077148","0.010535955429077148"
"34","0.06808","0.06808","0.06808","0","0","0","0","0","0","0.06899899999999999","0.06899899999999999","0.06899899999999999","0.0006860000000000001","0.0006860000000000001","0.0006860000000000001","0.014685869216918945","0.014685869216918945","0.014685869216918945","0.000739","0.000739","0.000739","0.0076024532318115234","0.0076024532318115234","0.0076024532318115234"
"35","180","180","180","0","0","0","0","0","0","17.401490000000003","17.401490000000003","17.401490000000003","0.004586000000000001","0.004586000000000001","0.004586000000000001","0.009660959243774414","0.009660959243774414","0.009660959243774414","0.02","0.02","0.02","0.009465694427490234","0.009465694427490234","0.009465694427490234"
"36","0.229905","0.229905","0.229905","0","0","0","0","0","0","0.23239400000000002","0.23239400000000002","0.23239400000000002","0.045278","0.045278","0.045278","0.04360246658325195","0.04360246658325195","0.04360246658325195","0.046087","0.046087","0.046087","0.024287700653076172","0.024287700653076172","0.024287700653076172"
"37","0.123647","0.123647","0.123647","0","0","0","0","0","0","0.123416","0.123416","0.123416","0.034984","0.034984","0.034984","0.04190182685852051","0.04190182685852051","0.04190182685852051","0.036348","0.036348","0.036348","0.023804903030395508","0.023804903030395508","0.023804903030395508"
"38","4.90515","4.90515","4.90515","0","0","0","0","0","0","4.981581","4.981581","4.981581","0.027568000000000002","0.027568000000000002","0.027568000000000002","0.032976388931274414","0.032976388931274414","0.032976388931274414","0.025729","0.025729","0.025729","0.01440882682800293","0.01440882682800293","0.01440882682800293"
"39","100.373384","100.373384","100.373384","0","0","0","0","0","0","0.093999","0.093999","0.093999","0.001228","0.001228","0.001228","0.0064847469329833984","0.0064847469329833984","0.0064847469329833984","0.000748","0.000748","0.000748","0.0061872005462646484","0.0061872005462646484","0.0061872005462646484"
"40","0.253706","0.253706","0.253706","0","0","0","0","0","0","0.25054499999999996","0.25054499999999996","0.25054499999999996","0.004925","0.004925","0.004925","0.019114971160888672","0.019114971160888672","0.019114971160888672","0.006151","0.006151","0.006151","0.01381826400756836","0.01381826400756836","0.01381826400756836"
"41","0.164462","0.164462","0.164462","0","0","0","0","0","0","0.158507","0.158507","0.158507","0.003967","0.003967","0.003967","0.01869368553161621","0.01869368553161621","0.01869368553161621","0.0038079999999999998","0.0038079999999999998","0.0038079999999999998","0.015077590942382812","0.015077590942382812","0.015077590942382812"
"42","0.089878","0.089878","0.089878","0","0","0","0","0","0","0.088213","0.088213","0.088213","0.003675","0.003675","0.003675","0.02667093276977539","0.02667093276977539","0.02667093276977539","0.003588","0.003588","0.003588","0.013917684555053711","0.013917684555053711","0.013917684555053711"
"43","0.037515","0.037515","0.037515","0","0","0","0","0","0","0.03744","0.03744","0.03744","0.07056","0.07056","0.07056","0.039179086685180664","0.039179086685180664","0.039179086685180664","0.066447","0.066447","0.066447","0.029268741607666016","0.029268741607666016","0.029268741607666016"
"44","5.827407","5.827407","5.827407","0","0","0","0","0","0","5.873811","5.873811","5.873811","0.008386","0.008386","0.008386","0.037363290786743164","0.037363290786743164","0.037363290786743164","0.008402","0.008402","0.008402","0.023469924926757812","0.023469924926757812","0.023469924926757812"
"45","0.132042","0.132042","0.132042","0","0","0","0","0","0","0.136647","0.136647","0.136647","0.015621000000000001","0.015621000000000001","0.015621000000000001","0.03892326354980469","0.03892326354980469","0.03892326354980469","0.018655","0.018655","0.018655","0.017896652221679688","0.017896652221679688","0.017896652221679688"
"46","0.559013","0.559013","0.559013","0","0","0","0","0","0","0.554087","0.554087","0.554087","0.0028079999999999997","0.0028079999999999997","0.0028079999999999997","0.011090755462646484","0.011090755462646484","0.011090755462646484","0.000921","0.000921","0.000921","0.009275436401367188","0.009275436401367188","0.009275436401367188"
"47","1.960743","1.960743","1.960743","0","0","0","0","0","0","1.8934760000000002","1.8934760000000002","1.8934760000000002","0.014921","0.014921","0.014921","0.02369213104248047","0.02369213104248047","0.02369213104248047","0.013815","0.013815","0.013815","0.018465280532836914","0.018465280532836914","0.018465280532836914"
"48","2.039443","2.039443","2.039443","0","0","0","0","0","0","1.9128859999999999","1.9128859999999999","1.9128859999999999","0.010831","0.010831","0.010831","0.02390003204345703","0.02390003204345703","0.02390003204345703","0.010128","0.010128","0.010128","0.01459193229675293","0.01459193229675293","0.01459193229675293"
"49","16.261969","16.261969","16.261969","0","0","0","0","0","0","0.063667","0.063667","0.063667","0.000891","0.000891","0.000891","0.020596742630004883","0.020596742630004883","0.020596742630004883","0.000549","0.000549","0.000549","0.009632110595703125","0.009632110595703125","0.009632110595703125"
"50","0.8085739999999999","0.8085739999999999","0.8085739999999999","0","0","0","0","0","0","0.7941549999999999","0.7941549999999999","0.7941549999999999","0.010506","0.010506","0.010506","0.027761220932006836","0.027761220932006836","0.027761220932006836","0.010277","0.010277","0.010277","0.02568197250366211","0.02568197250366211","0.02568197250366211"
"51","0.251609","0.251609","0.251609","0","0","0","0","0","0","0.252357","0.252357","0.252357","0.008525","0.008525","0.008525","0.03468132019042969","0.03468132019042969","0.03468132019042969","0.008688000000000001","0.008688000000000001","0.008688000000000001","0.01972818374633789","0.01972818374633789","0.01972818374633789"
"52","0.503195","0.503195","0.503195","0","0","0","0","0","0","0.513303","0.513303","0.513303","0.010214","0.010214","0.010214","0.03536176681518555","0.03536176681518555","0.03536176681518555","0.010109","0.010109","0.010109","0.023659706115722656","0.023659706115722656","0.023659706115722656"
"53","3.133095","3.133095","3.133095","0","0","0","0","0","0","3.261731","3.261731","3.261731","0.0066289999999999995","0.0066289999999999995","0.0066289999999999995","0.009965896606445312","0.009965896606445312","0.009965896606445312","0.006239","0.006239","0.006239","0.009788990020751953","0.009788990020751953","0.009788990020751953"
"54","0.27782","0.27782","0.27782","0","0","0","0","0","0","0.284919","0.284919","0.284919","0.01643","0.01643","0.01643","0.035767316818237305","0.035767316818237305","0.035767316818237305","0.015641","0.015641","0.015641","0.01967144012451172","0.01967144012451172","0.01967144012451172"
"55","0.254707","0.254707","0.254707","0","0","0","0","0","0","0.254542","0.254542","0.254542","0.09589700000000001","0.09589700000000001","0.09589700000000001","0.06272292137145996","0.06272292137145996","0.06272292137145996","0.09749899999999999","0.09749899999999999","0.09749899999999999","0.03503131866455078","0.03503131866455078","0.03503131866455078"
"56","0.009064000000000001","0.009064000000000001","0.009064000000000001","0","0","0","0","0","0","0.009046","0.009046","0.009046","0.000815","0.000815","0.000815","0.014497518539428711","0.014497518539428711","0.014497518539428711","0.000838","0.000838","0.000838","0.008799552917480469","0.008799552917480469","0.008799552917480469"
"57","0.22337200000000001","0.22337200000000001","0.22337200000000001","0","0","0","0","0","0","0.224613","0.224613","0.224613","0.003747","0.003747","0.003747","0.02566981315612793","0.02566981315612793","0.02566981315612793","0.00368","0.00368","0.00368","0.016257524490356445","0.016257524490356445","0.016257524490356445"
"58","2.942264","2.942264","2.942264","0","0","0","0","0","0","2.978776","2.978776","2.978776","0.008013","0.008013","0.008013","0.014519929885864258","0.014519929885864258","0.014519929885864258","0.008596","0.008596","0.008596","0.00915384292602539","0.00915384292602539","0.00915384292602539"
