"Step","2023_11_02__082751 - hinter_latency","2023_11_02__082751 - hinter_latency__MIN","2023_11_02__082751 - hinter_latency__MAX","2023_11_02__082751 - test_query","2023_11_02__082751 - test_query__MIN","2023_11_02__082751 - test_query__MAX","2023_11_02__082751 - epoch","2023_11_02__082751 - epoch__MIN","2023_11_02__082751 - epoch__MAX","2023_11_02__082751 - pg_lateny","2023_11_02__082751 - pg_lateny__MIN","2023_11_02__082751 - pg_lateny__MAX","2023_11_02__082751 - pg_plan_time","2023_11_02__082751 - pg_plan_time__MIN","2023_11_02__082751 - pg_plan_time__MAX","2023_11_02__082751 - mcts_time","2023_11_02__082751 - mcts_time__MIN","2023_11_02__082751 - mcts_time__MAX","2023_11_02__082751 - hinter_plan_time","2023_11_02__082751 - hinter_plan_time__MIN","2023_11_02__082751 - hinter_plan_time__MAX","2023_11_02__082751 - MPHE_time","2023_11_02__082751 - MPHE_time__MIN","2023_11_02__082751 - MPHE_time__MAX"
"0","0.099865","0.099865","0.099865","0","0","0","0","0","0","0.07557","0.07557","0.07557","0.003856","0.003856","0.003856","0.3325002193450928","0.3325002193450928","0.3325002193450928","0.00393","0.00393","0.00393","0.07453393936157227","0.07453393936157227","0.07453393936157227"
"1","0.019103000000000002","0.019103000000000002","0.019103000000000002","0","0","0","0","0","0","0.019561","0.019561","0.019561","0.053376","0.053376","0.053376","0.04808354377746582","0.04808354377746582","0.04808354377746582","0.053148","0.053148","0.053148","0.025346040725708008","0.025346040725708008","0.025346040725708008"
"2","0.11816299999999999","0.11816299999999999","0.11816299999999999","0","0","0","0","0","0","0.121674","0.121674","0.121674","0.000955","0.000955","0.000955","0.018024921417236328","0.018024921417236328","0.018024921417236328","0.001191","0.001191","0.001191","0.011105775833129883","0.011105775833129883","0.011105775833129883"
"3","0.186308","0.186308","0.186308","0","0","0","0","0","0","0.188508","0.188508","0.188508","0.005548","0.005548","0.005548","0.02191019058227539","0.02191019058227539","0.02191019058227539","0.005464","0.005464","0.005464","0.015358448028564453","0.015358448028564453","0.015358448028564453"
"4","1.096209","1.096209","1.096209","0","0","0","0","0","0","1.105008","1.105008","1.105008","0.01091","0.01091","0.01091","0.022841215133666992","0.022841215133666992","0.022841215133666992","0.01132","0.01132","0.01132","0.012548685073852539","0.012548685073852539","0.012548685073852539"
"5","0.025004000000000002","0.025004000000000002","0.025004000000000002","0","0","0","0","0","0","0.024897","0.024897","0.024897","0.090852","0.090852","0.090852","0.06034970283508301","0.06034970283508301","0.06034970283508301","0.090262","0.090262","0.090262","0.030475854873657227","0.030475854873657227","0.030475854873657227"
"6","0.496139","0.496139","0.496139","0","0","0","0","0","0","0.488375","0.488375","0.488375","0.009417","0.009417","0.009417","0.027752399444580078","0.027752399444580078","0.027752399444580078","0.009589","0.009589","0.009589","0.0163571834564209","0.0163571834564209","0.0163571834564209"
"7","0.199712","0.199712","0.199712","0","0","0","0","0","0","0.199852","0.199852","0.199852","0.000722","0.000722","0.000722","0.014238595962524414","0.014238595962524414","0.014238595962524414","0.000736","0.000736","0.000736","0.0068569183349609375","0.0068569183349609375","0.0068569183349609375"
"8","5.209632","5.209632","5.209632","0","0","0","0","0","0","5.2327259999999995","5.2327259999999995","5.2327259999999995","0.008231","0.008231","0.008231","0.031772613525390625","0.031772613525390625","0.031772613525390625","0.008254","0.008254","0.008254","0.01187586784362793","0.01187586784362793","0.01187586784362793"
"9","0.13302","0.13302","0.13302","0","0","0","0","0","0","0.132179","0.132179","0.132179","0.003852","0.003852","0.003852","0.025929689407348633","0.025929689407348633","0.025929689407348633","0.003813","0.003813","0.003813","0.011694908142089844","0.011694908142089844","0.011694908142089844"
"10","1.308665","1.308665","1.308665","0","0","0","0","0","0","1.258441","1.258441","1.258441","0.010273","0.010273","0.010273","0.021988630294799805","0.021988630294799805","0.021988630294799805","0.010273999999999998","0.010273999999999998","0.010273999999999998","0.012345075607299805","0.012345075607299805","0.012345075607299805"
"11","0.43281400000000003","0.43281400000000003","0.43281400000000003","0","0","0","0","0","0","0.420693","0.420693","0.420693","0.090475","0.090475","0.090475","0.06546688079833984","0.06546688079833984","0.06546688079833984","0.089652","0.089652","0.089652","0.01977682113647461","0.01977682113647461","0.01977682113647461"
"12","0.136797","0.136797","0.136797","0","0","0","0","0","0","0.13841499999999998","0.13841499999999998","0.13841499999999998","0.002245","0.002245","0.002245","0.017792463302612305","0.017792463302612305","0.017792463302612305","0.002264","0.002264","0.002264","0.011816024780273438","0.011816024780273438","0.011816024780273438"
"13","4.500011000000001","4.500011000000001","4.500011000000001","0","0","0","0","0","0","4.492466","4.492466","4.492466","0.002562","0.002562","0.002562","0.00897979736328125","0.00897979736328125","0.00897979736328125","0.0025099999999999996","0.0025099999999999996","0.0025099999999999996","0.009189367294311523","0.009189367294311523","0.009189367294311523"
"14","0.008237","0.008237","0.008237","0","0","0","0","0","0","0.008391","0.008391","0.008391","0.001081","0.001081","0.001081","0.004564762115478516","0.004564762115478516","0.004564762115478516","0.001021","0.001021","0.001021","0.007437944412231445","0.007437944412231445","0.007437944412231445"
"15","0.284962","0.284962","0.284962","0","0","0","0","0","0","0.282861","0.282861","0.282861","0.068231","0.068231","0.068231","0.05520176887512207","0.05520176887512207","0.05520176887512207","0.068107","0.068107","0.068107","0.029382944107055664","0.029382944107055664","0.029382944107055664"
"16","3.387366","3.387366","3.387366","0","0","0","0","0","0","3.398797","3.398797","3.398797","0.000902","0.000902","0.000902","0.012335777282714844","0.012335777282714844","0.012335777282714844","0.000891","0.000891","0.000891","0.007205009460449219","0.007205009460449219","0.007205009460449219"
"17","1.257245","1.257245","1.257245","0","0","0","0","0","0","1.2428679999999999","1.2428679999999999","1.2428679999999999","0.002676","0.002676","0.002676","0.009433746337890625","0.009433746337890625","0.009433746337890625","0.002286","0.002286","0.002286","0.009740591049194336","0.009740591049194336","0.009740591049194336"
"18","0.603355","0.603355","0.603355","0","0","0","0","0","0","0.640611","0.640611","0.640611","0.007329","0.007329","0.007329","0.01649022102355957","0.01649022102355957","0.01649022102355957","0.0066159999999999995","0.0066159999999999995","0.0066159999999999995","0.008714675903320312","0.008714675903320312","0.008714675903320312"
"19","0.125601","0.125601","0.125601","0","0","0","0","0","0","0.126246","0.126246","0.126246","0.004298","0.004298","0.004298","0.021242618560791016","0.021242618560791016","0.021242618560791016","0.004325","0.004325","0.004325","0.011611223220825195","0.011611223220825195","0.011611223220825195"
"20","0.171594","0.171594","0.171594","0","0","0","0","0","0","0.167608","0.167608","0.167608","0.00504","0.00504","0.00504","0.030912399291992188","0.030912399291992188","0.030912399291992188","0.005562999999999999","0.005562999999999999","0.005562999999999999","0.01621842384338379","0.01621842384338379","0.01621842384338379"
"21","0.286843","0.286843","0.286843","0","0","0","0","0","0","0.290522","0.290522","0.290522","0.004415","0.004415","0.004415","0.018553733825683594","0.018553733825683594","0.018553733825683594","0.00435","0.00435","0.00435","0.011686563491821289","0.011686563491821289","0.011686563491821289"
"22","4.679539","4.679539","4.679539","0","0","0","0","0","0","4.651507","4.651507","4.651507","0.026355","0.026355","0.026355","0.031331539154052734","0.031331539154052734","0.031331539154052734","0.025338","0.025338","0.025338","0.012175559997558594","0.012175559997558594","0.012175559997558594"
"23","0.121679","0.121679","0.121679","0","0","0","0","0","0","0.12111","0.12111","0.12111","0.0036320000000000002","0.0036320000000000002","0.0036320000000000002","0.02242445945739746","0.02242445945739746","0.02242445945739746","0.003605","0.003605","0.003605","0.017583847045898438","0.017583847045898438","0.017583847045898438"
"24","0.315652","0.315652","0.315652","0","0","0","0","0","0","0.316777","0.316777","0.316777","0.034665","0.034665","0.034665","0.04188275337219238","0.04188275337219238","0.04188275337219238","0.034636","0.034636","0.034636","0.0261991024017334","0.0261991024017334","0.0261991024017334"
"25","0.008282999999999999","0.008282999999999999","0.008282999999999999","0","0","0","0","0","0","0.008508","0.008508","0.008508","0.00074","0.00074","0.00074","0.013492107391357422","0.013492107391357422","0.013492107391357422","0.000787","0.000787","0.000787","0.00880289077758789","0.00880289077758789","0.00880289077758789"
"26","1.707571","1.707571","1.707571","0","0","0","0","0","0","1.712956","1.712956","1.712956","0.015339","0.015339","0.015339","0.02282094955444336","0.02282094955444336","0.02282094955444336","0.014643000000000002","0.014643000000000002","0.014643000000000002","0.011382818222045898","0.011382818222045898","0.011382818222045898"
"27","2.5343069999999996","2.5343069999999996","2.5343069999999996","0","0","0","0","0","0","2.5450720000000002","2.5450720000000002","2.5450720000000002","0.007948","0.007948","0.007948","0.014726638793945312","0.014726638793945312","0.014726638793945312","0.0023610000000000003","0.0023610000000000003","0.0023610000000000003","0.009573698043823242","0.009573698043823242","0.009573698043823242"
"28","0.507871","0.507871","0.507871","0","0","0","0","0","0","0.523476","0.523476","0.523476","0.000897","0.000897","0.000897","0.010422706604003906","0.010422706604003906","0.010422706604003906","0.000912","0.000912","0.000912","0.006330728530883789","0.006330728530883789","0.006330728530883789"
"29","8.538115","8.538115","8.538115","0","0","0","0","0","0","8.571571","8.571571","8.571571","0.002478","0.002478","0.002478","0.012987136840820312","0.012987136840820312","0.012987136840820312","0.002435","0.002435","0.002435","0.010528326034545898","0.010528326034545898","0.010528326034545898"
"30","0.38702800000000004","0.38702800000000004","0.38702800000000004","0","0","0","0","0","0","0.388881","0.388881","0.388881","0.0009040000000000001","0.0009040000000000001","0.0009040000000000001","0.01021122932434082","0.01021122932434082","0.01021122932434082","0.000877","0.000877","0.000877","0.005908012390136719","0.005908012390136719","0.005908012390136719"
"31","0.048655000000000004","0.048655000000000004","0.048655000000000004","0","0","0","0","0","0","0.049108","0.049108","0.049108","0.008465","0.008465","0.008465","0.03655552864074707","0.03655552864074707","0.03655552864074707","0.008296","0.008296","0.008296","0.02094578742980957","0.02094578742980957","0.02094578742980957"
"32","0.401355","0.401355","0.401355","0","0","0","0","0","0","0.397685","0.397685","0.397685","0.000903","0.000903","0.000903","0.007908105850219727","0.007908105850219727","0.007908105850219727","0.000894","0.000894","0.000894","0.007630825042724609","0.007630825042724609","0.007630825042724609"
