"Step","2023_11_01__094323 - hinter_latency","2023_11_01__094323 - hinter_latency__MIN","2023_11_01__094323 - hinter_latency__MAX","2023_11_01__094323 - test_query","2023_11_01__094323 - test_query__MIN","2023_11_01__094323 - test_query__MAX","2023_11_01__094323 - epoch","2023_11_01__094323 - epoch__MIN","2023_11_01__094323 - epoch__MAX","2023_11_01__094323 - pg_lateny","2023_11_01__094323 - pg_lateny__MIN","2023_11_01__094323 - pg_lateny__MAX","2023_11_01__094323 - pg_plan_time","2023_11_01__094323 - pg_plan_time__MIN","2023_11_01__094323 - pg_plan_time__MAX","2023_11_01__094323 - mcts_time","2023_11_01__094323 - mcts_time__MIN","2023_11_01__094323 - mcts_time__MAX","2023_11_01__094323 - hinter_plan_time","2023_11_01__094323 - hinter_plan_time__MIN","2023_11_01__094323 - hinter_plan_time__MAX","2023_11_01__094323 - MPHE_time","2023_11_01__094323 - MPHE_time__MIN","2023_11_01__094323 - MPHE_time__MAX"
"0","0.092893","0.092893","0.092893","0","0","0","0","0","0","0.088237","0.088237","0.088237","0.00391","0.00391","0.00391","0.3883209228515625","0.3883209228515625","0.3883209228515625","0.003985","0.003985","0.003985","0.024387836456298828","0.024387836456298828","0.024387836456298828"
"1","0.01912","0.01912","0.01912","0","0","0","0","0","0","0.01989","0.01989","0.01989","0.053596","0.053596","0.053596","0.10660791397094727","0.10660791397094727","0.10660791397094727","0.054088000000000004","0.054088000000000004","0.054088000000000004","0.02678203582763672","0.02678203582763672","0.02678203582763672"
"2","0.11643300000000001","0.11643300000000001","0.11643300000000001","0","0","0","0","0","0","0.120509","0.120509","0.120509","0.000962","0.000962","0.000962","0.017595291137695312","0.017595291137695312","0.017595291137695312","0.0009739999999999999","0.0009739999999999999","0.0009739999999999999","0.010246515274047852","0.010246515274047852","0.010246515274047852"
"3","0.205381","0.205381","0.205381","0","0","0","0","0","0","0.20453","0.20453","0.20453","0.007293","0.007293","0.007293","0.022675037384033203","0.022675037384033203","0.022675037384033203","0.005395","0.005395","0.005395","0.015805482864379883","0.015805482864379883","0.015805482864379883"
"4","1.10739","1.10739","1.10739","0","0","0","0","0","0","1.106063","1.106063","1.106063","0.01342","0.01342","0.01342","0.023181438446044922","0.023181438446044922","0.023181438446044922","0.010919","0.010919","0.010919","0.016515493392944336","0.016515493392944336","0.016515493392944336"
"5","0.025932","0.025932","0.025932","0","0","0","0","0","0","0.026143999999999997","0.026143999999999997","0.026143999999999997","0.089078","0.089078","0.089078","0.060636043548583984","0.060636043548583984","0.060636043548583984","0.090687","0.090687","0.090687","0.030318021774291992","0.030318021774291992","0.030318021774291992"
"6","0.48599000000000003","0.48599000000000003","0.48599000000000003","0","0","0","0","0","0","0.48446100000000003","0.48446100000000003","0.48446100000000003","0.010169000000000001","0.010169000000000001","0.010169000000000001","0.027542829513549805","0.027542829513549805","0.027542829513549805","0.009314","0.009314","0.009314","0.016718149185180664","0.016718149185180664","0.016718149185180664"
"7","0.196966","0.196966","0.196966","0","0","0","0","0","0","0.199536","0.199536","0.199536","0.0007199999999999999","0.0007199999999999999","0.0007199999999999999","0.013167619705200195","0.013167619705200195","0.013167619705200195","0.000717","0.000717","0.000717","0.005479335784912109","0.005479335784912109","0.005479335784912109"
"8","180","180","180","0","0","0","0","0","0","180","180","180","0.02","0.02","0.02","0.04182767868041992","0.04182767868041992","0.04182767868041992","0.02","0.02","0.02","0.0227663516998291","0.0227663516998291","0.0227663516998291"
"9","0.13422499999999998","0.13422499999999998","0.13422499999999998","0","0","0","0","0","0","0.134536","0.134536","0.134536","0.003813","0.003813","0.003813","0.026155710220336914","0.026155710220336914","0.026155710220336914","0.003827","0.003827","0.003827","0.014358282089233398","0.014358282089233398","0.014358282089233398"
