"Step","2023_11_05__092002 - hinter_latency","2023_11_05__092002 - hinter_latency__MIN","2023_11_05__092002 - hinter_latency__MAX","2023_11_05__092002 - test_query","2023_11_05__092002 - test_query__MIN","2023_11_05__092002 - test_query__MAX","2023_11_05__092002 - epoch","2023_11_05__092002 - epoch__MIN","2023_11_05__092002 - epoch__MAX","2023_11_05__092002 - pg_lateny","2023_11_05__092002 - pg_lateny__MIN","2023_11_05__092002 - pg_lateny__MAX","2023_11_05__092002 - pg_plan_time","2023_11_05__092002 - pg_plan_time__MIN","2023_11_05__092002 - pg_plan_time__MAX","2023_11_05__092002 - mcts_time","2023_11_05__092002 - mcts_time__MIN","2023_11_05__092002 - mcts_time__MAX","2023_11_05__092002 - hinter_plan_time","2023_11_05__092002 - hinter_plan_time__MIN","2023_11_05__092002 - hinter_plan_time__MAX","2023_11_05__092002 - MPHE_time","2023_11_05__092002 - MPHE_time__MIN","2023_11_05__092002 - MPHE_time__MAX"
"0","0.54611","0.54611","0.54611","0","0","0","0","0","0","0.534652","0.534652","0.534652","0.011512","0.011512","0.011512","0.33046984672546387","0.33046984672546387","0.33046984672546387","0.012320000000000001","0.012320000000000001","0.012320000000000001","0.07460284233093262","0.07460284233093262","0.07460284233093262"
"1","0.01202","0.01202","0.01202","0","0","0","0","0","0","0.011956","0.011956","0.011956","0.05417","0.05417","0.05417","0.04641413688659668","0.04641413688659668","0.04641413688659668","0.054075000000000005","0.054075000000000005","0.054075000000000005","0.02393794059753418","0.02393794059753418","0.02393794059753418"
"2","0.12052800000000001","0.12052800000000001","0.12052800000000001","0","0","0","0","0","0","0.12620699999999999","0.12620699999999999","0.12620699999999999","0.001125","0.001125","0.001125","0.01730656623840332","0.01730656623840332","0.01730656623840332","0.0009220000000000001","0.0009220000000000001","0.0009220000000000001","0.01031494140625","0.01031494140625","0.01031494140625"
"3","0.37381200000000003","0.37381200000000003","0.37381200000000003","0","0","0","0","0","0","0.376342","0.376342","0.376342","0.009041","0.009041","0.009041","0.018954992294311523","0.018954992294311523","0.018954992294311523","0.0066040000000000005","0.0066040000000000005","0.0066040000000000005","0.01510477066040039","0.01510477066040039","0.01510477066040039"
"4","0.5262290000000001","0.5262290000000001","0.5262290000000001","0","0","0","0","0","0","0.520913","0.520913","0.520913","0.010055999999999999","0.010055999999999999","0.010055999999999999","0.027155160903930664","0.027155160903930664","0.027155160903930664","0.009893","0.009893","0.009893","0.019331693649291992","0.019331693649291992","0.019331693649291992"
"5","0.025025","0.025025","0.025025","0","0","0","0","0","0","0.026268","0.026268","0.026268","0.089902","0.089902","0.089902","0.06101250648498535","0.06101250648498535","0.06101250648498535","0.08748099999999999","0.08748099999999999","0.08748099999999999","0.030832767486572266","0.030832767486572266","0.030832767486572266"
"6","0.475387","0.475387","0.475387","0","0","0","0","0","0","0.477116","0.477116","0.477116","0.009377","0.009377","0.009377","0.026544570922851562","0.026544570922851562","0.026544570922851562","0.009047000000000001","0.009047000000000001","0.009047000000000001","0.016515254974365234","0.016515254974365234","0.016515254974365234"
"7","0.194073","0.194073","0.194073","0","0","0","0","0","0","0.193392","0.193392","0.193392","0.000737","0.000737","0.000737","0.014580488204956055","0.014580488204956055","0.014580488204956055","0.000741","0.000741","0.000741","0.006478548049926758","0.006478548049926758","0.006478548049926758"
"8","5.1093","5.1093","5.1093","0","0","0","0","0","0","5.0798879999999995","5.0798879999999995","5.0798879999999995","0.008046","0.008046","0.008046","0.030001163482666016","0.030001163482666016","0.030001163482666016","0.007988","0.007988","0.007988","0.010855913162231445","0.010855913162231445","0.010855913162231445"
"9","2.724191","2.724191","2.724191","0","0","0","0","0","0","2.725442","2.725442","2.725442","0.003876","0.003876","0.003876","0.02523183822631836","0.02523183822631836","0.02523183822631836","0.003882","0.003882","0.003882","0.017351388931274414","0.017351388931274414","0.017351388931274414"
