"Step","2023_11_04__153018 - hinter_latency","2023_11_04__153018 - hinter_latency__MIN","2023_11_04__153018 - hinter_latency__MAX","2023_11_04__153018 - test_query","2023_11_04__153018 - test_query__MIN","2023_11_04__153018 - test_query__MAX","2023_11_04__153018 - epoch","2023_11_04__153018 - epoch__MIN","2023_11_04__153018 - epoch__MAX","2023_11_04__153018 - pg_lateny","2023_11_04__153018 - pg_lateny__MIN","2023_11_04__153018 - pg_lateny__MAX","2023_11_04__153018 - pg_plan_time","2023_11_04__153018 - pg_plan_time__MIN","2023_11_04__153018 - pg_plan_time__MAX","2023_11_04__153018 - mcts_time","2023_11_04__153018 - mcts_time__MIN","2023_11_04__153018 - mcts_time__MAX","2023_11_04__153018 - hinter_plan_time","2023_11_04__153018 - hinter_plan_time__MIN","2023_11_04__153018 - hinter_plan_time__MAX","2023_11_04__153018 - MPHE_time","2023_11_04__153018 - MPHE_time__MIN","2023_11_04__153018 - MPHE_time__MAX"
"0","0.540709","0.540709","0.540709","0","0","0","0","0","0","0.5581470000000001","0.5581470000000001","0.5581470000000001","0.010433","0.010433","0.010433","0.3306243419647217","0.3306243419647217","0.3306243419647217","0.007948","0.007948","0.007948","0.07557106018066406","0.07557106018066406","0.07557106018066406"
"1","0.011529","0.011529","0.011529","0","0","0","0","0","0","0.011465999999999999","0.011465999999999999","0.011465999999999999","0.051732999999999994","0.051732999999999994","0.051732999999999994","0.0450594425201416","0.0450594425201416","0.0450594425201416","0.053207","0.053207","0.053207","0.023983240127563477","0.023983240127563477","0.023983240127563477"
"2","0.120267","0.120267","0.120267","0","0","0","0","0","0","0.124909","0.124909","0.124909","0.000939","0.000939","0.000939","0.017385244369506836","0.017385244369506836","0.017385244369506836","0.0009350000000000001","0.0009350000000000001","0.0009350000000000001","0.009940862655639648","0.009940862655639648","0.009940862655639648"
"3","0.36742","0.36742","0.36742","0","0","0","0","0","0","0.367245","0.367245","0.367245","0.008811","0.008811","0.008811","0.01870894432067871","0.01870894432067871","0.01870894432067871","0.0073479999999999995","0.0073479999999999995","0.0073479999999999995","0.014488697052001953","0.014488697052001953","0.014488697052001953"
"4","0.5235510000000001","0.5235510000000001","0.5235510000000001","0","0","0","0","0","0","0.5274310000000001","0.5274310000000001","0.5274310000000001","0.009683","0.009683","0.009683","0.02470707893371582","0.02470707893371582","0.02470707893371582","0.00903","0.00903","0.00903","0.019115924835205078","0.019115924835205078","0.019115924835205078"
"5","0.024289","0.024289","0.024289","0","0","0","0","0","0","0.025029","0.025029","0.025029","0.08907999999999999","0.08907999999999999","0.08907999999999999","0.061647891998291016","0.061647891998291016","0.061647891998291016","0.087221","0.087221","0.087221","0.03133082389831543","0.03133082389831543","0.03133082389831543"
"6","0.478538","0.478538","0.478538","0","0","0","0","0","0","0.479372","0.479372","0.479372","0.009439999999999999","0.009439999999999999","0.009439999999999999","0.026200532913208008","0.026200532913208008","0.026200532913208008","0.009215999999999998","0.009215999999999998","0.009215999999999998","0.022382736206054688","0.022382736206054688","0.022382736206054688"
"7","0.192072","0.192072","0.192072","0","0","0","0","0","0","0.197102","0.197102","0.197102","0.0010760000000000001","0.0010760000000000001","0.0010760000000000001","0.014438152313232422","0.014438152313232422","0.014438152313232422","0.000727","0.000727","0.000727","0.007073879241943359","0.007073879241943359","0.007073879241943359"
"8","5.118978","5.118978","5.118978","0","0","0","0","0","0","5.133958","5.133958","5.133958","0.008013","0.008013","0.008013","0.029800891876220703","0.029800891876220703","0.029800891876220703","0.007945","0.007945","0.007945","0.011265754699707031","0.011265754699707031","0.011265754699707031"
"9","2.714742","2.714742","2.714742","0","0","0","0","0","0","2.749033","2.749033","2.749033","0.003716","0.003716","0.003716","0.024350404739379883","0.024350404739379883","0.024350404739379883","0.0039310000000000005","0.0039310000000000005","0.0039310000000000005","0.018405675888061523","0.018405675888061523","0.018405675888061523"
"10","88.137354","88.137354","88.137354","0","0","0","0","0","0","0.704499","0.704499","0.704499","0.009762","0.009762","0.009762","0.023685216903686523","0.023685216903686523","0.023685216903686523","0.005405","0.005405","0.005405","0.01202845573425293","0.01202845573425293","0.01202845573425293"
"11","0.016481000000000003","0.016481000000000003","0.016481000000000003","0","0","0","0","0","0","0.017042","0.017042","0.017042","0.090335","0.090335","0.090335","0.06412696838378906","0.06412696838378906","0.06412696838378906","0.088202","0.088202","0.088202","0.03161740303039551","0.03161740303039551","0.03161740303039551"
"12","2.721205","2.721205","2.721205","0","0","0","0","0","0","2.7249659999999998","2.7249659999999998","2.7249659999999998","0.003534","0.003534","0.003534","0.009038448333740234","0.009038448333740234","0.009038448333740234","0.002911","0.002911","0.002911","0.008867740631103516","0.008867740631103516","0.008867740631103516"
"13","4.239868","4.239868","4.239868","0","0","0","0","0","0","4.252928","4.252928","4.252928","0.002454","0.002454","0.002454","0.008714914321899414","0.008714914321899414","0.008714914321899414","0.002385","0.002385","0.002385","0.008954524993896484","0.008954524993896484","0.008954524993896484"
"14","0.08294499999999999","0.08294499999999999","0.08294499999999999","0","0","0","0","0","0","0.083063","0.083063","0.083063","0.001067","0.001067","0.001067","0.005586147308349609","0.005586147308349609","0.005586147308349609","0.001064","0.001064","0.001064","0.00587916374206543","0.00587916374206543","0.00587916374206543"
"15","0.649467","0.649467","0.649467","0","0","0","0","0","0","0.651575","0.651575","0.651575","0.06615","0.06615","0.06615","0.05210399627685547","0.05210399627685547","0.05210399627685547","0.067836","0.067836","0.067836","0.026491403579711914","0.026491403579711914","0.026491403579711914"
"16","3.280812","3.280812","3.280812","0","0","0","0","0","0","3.260119","3.260119","3.260119","0.0008449999999999999","0.0008449999999999999","0.0008449999999999999","0.012088537216186523","0.012088537216186523","0.012088537216186523","0.000915","0.000915","0.000915","0.007120609283447266","0.007120609283447266","0.007120609283447266"
"17","1.251238","1.251238","1.251238","0","0","0","0","0","0","1.2340989999999998","1.2340989999999998","1.2340989999999998","0.002251","0.002251","0.002251","0.009404182434082031","0.009404182434082031","0.009404182434082031","0.0022429999999999998","0.0022429999999999998","0.0022429999999999998","0.008223533630371094","0.008223533630371094","0.008223533630371094"
"18","0.136682","0.136682","0.136682","0","0","0","0","0","0","0.140558","0.140558","0.140558","0.002871","0.002871","0.002871","0.018213272094726562","0.018213272094726562","0.018213272094726562","0.0022280000000000004","0.0022280000000000004","0.0022280000000000004","0.014734029769897461","0.014734029769897461","0.014734029769897461"
"19","0.124405","0.124405","0.124405","0","0","0","0","0","0","0.125195","0.125195","0.125195","0.004293999999999999","0.004293999999999999","0.004293999999999999","0.021755695343017578","0.021755695343017578","0.021755695343017578","0.004757","0.004757","0.004757","0.013324499130249023","0.013324499130249023","0.013324499130249023"
"20","0.098634","0.098634","0.098634","0","0","0","0","0","0","0.100232","0.100232","0.100232","0.003821","0.003821","0.003821","0.026464462280273438","0.026464462280273438","0.026464462280273438","0.003955","0.003955","0.003955","0.015474796295166016","0.015474796295166016","0.015474796295166016"
"21","0.28736399999999995","0.28736399999999995","0.28736399999999995","0","0","0","0","0","0","0.287114","0.287114","0.287114","0.004306","0.004306","0.004306","0.017750978469848633","0.017750978469848633","0.017750978469848633","0.004358","0.004358","0.004358","0.012860536575317383","0.012860536575317383","0.012860536575317383"
"22","0.382332","0.382332","0.382332","0","0","0","0","0","0","0.372334","0.372334","0.372334","0.019699","0.019699","0.019699","0.03248310089111328","0.03248310089111328","0.03248310089111328","0.0212","0.0212","0.0212","0.022742509841918945","0.022742509841918945","0.022742509841918945"
"23","0.14046899999999998","0.14046899999999998","0.14046899999999998","0","0","0","0","0","0","0.14113900000000001","0.14113900000000001","0.14113900000000001","0.0035510000000000003","0.0035510000000000003","0.0035510000000000003","0.02341914176940918","0.02341914176940918","0.02341914176940918","0.003507","0.003507","0.003507","0.013432979583740234","0.013432979583740234","0.013432979583740234"
"24","0.319795","0.319795","0.319795","0","0","0","0","0","0","0.319598","0.319598","0.319598","0.035847000000000004","0.035847000000000004","0.035847000000000004","0.042517662048339844","0.042517662048339844","0.042517662048339844","0.034746","0.034746","0.034746","0.025490522384643555","0.025490522384643555","0.025490522384643555"
"25","1.299795","1.299795","1.299795","0","0","0","0","0","0","0.133516","0.133516","0.133516","0.000893","0.000893","0.000893","0.014696598052978516","0.014696598052978516","0.014696598052978516","0.000518","0.000518","0.000518","0.008446693420410156","0.008446693420410156","0.008446693420410156"
