x, 8, 2, 2023-11-13 08:45:44.542136, queries/stack__random_split_1/train/q1__q1-098.sql, 458.84, 2419.161, PG
x, 9, 0, 2023-11-13 08:45:45.081454, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 4.193, 519.317, PG
x, 9, 1, 2023-11-13 08:45:45.604910, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 4.741, 504.554, PG
x, 9, 2, 2023-11-13 08:45:48.303445, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 468.243, 277.797, PG
x, 10, 0, 2023-11-13 08:45:48.532798, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 82.848, 129.183, PG
x, 10, 1, 2023-11-13 08:45:48.759471, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 83.394, 127.571, PG
x, 10, 2, 2023-11-13 08:45:51.234412, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 537.71, 78.617, PG
x, 11, 0, 2023-11-13 08:45:51.637918, queries/stack__random_split_1/train/q2__q2-050.sql, 96.685, 291.48, PG
x, 11, 1, 2023-11-13 08:45:52.017086, queries/stack__random_split_1/train/q2__q2-050.sql, 98.757, 264.705, PG
x, 11, 2, 2023-11-13 08:45:55.022362, queries/stack__random_split_1/train/q2__q2-050.sql, 561.02, 237.885, PG
x, 12, 0, 2023-11-13 08:45:55.549075, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 3.881, 507.747, PG
x, 12, 1, 2023-11-13 08:45:56.076221, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 3.961, 508.181, PG
x, 12, 2, 2023-11-13 08:45:58.782132, queries/stack__random_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 468.769, 280.975, PG
x, 13, 0, 2023-11-13 08:46:00.096085, queries/stack__random_split_1/train/q13__a3d03772d880754fc4e150d82908757477ae2186.sql, 88.701, 1208.64, PG
x, 13, 1, 2023-11-13 08:46:01.331353, queries/stack__random_split_1/train/q13__a3d03772d880754fc4e150d82908757477ae2186.sql, 88.072, 1131.075, PG
x, 13, 2, 2023-11-13 08:46:05.750987, queries/stack__random_split_1/train/q13__a3d03772d880754fc4e150d82908757477ae2186.sql, 538.664, 1043.003, PG
x, 14, 0, 2023-11-13 08:46:05.861324, queries/stack__random_split_1/train/q4__q4-026.sql, 19.501, 76.108, PG
x, 14, 1, 2023-11-13 08:46:05.958279, queries/stack__random_split_1/train/q4__q4-026.sql, 19.47, 62.102, PG
x, 14, 2, 2023-11-13 08:46:08.017938, queries/stack__random_split_1/train/q4__q4-026.sql, 474.243, 44.705, PG
x, 15, 0, 2023-11-13 08:46:09.349809, queries/stack__random_split_1/train/q3__q3-018.sql, 102.9, 1210.868, PG
x, 15, 1, 2023-11-13 08:46:10.577143, queries/stack__random_split_1/train/q3__q3-018.sql, 100.27, 1117.3, PG
x, 15, 2, 2023-11-13 08:46:14.838630, queries/stack__random_split_1/train/q3__q3-018.sql, 559.431, 905.499, PG
x, 16, 0, 2023-11-13 08:46:15.069373, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 84.99, 134.866, PG
x, 16, 1, 2023-11-13 08:46:15.295977, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 82.585, 128.164, PG
x, 16, 2, 2023-11-13 08:46:17.738180, queries/stack__random_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 531.065, 76.813, PG
x, 17, 0, 2023-11-13 08:46:18.987600, queries/stack__random_split_1/train/q3__q3-066.sql, 102.853, 1127.17, PG
x, 17, 1, 2023-11-13 08:46:20.210411, queries/stack__random_split_1/train/q3__q3-066.sql, 96.778, 1113.808, PG
x, 17, 2, 2023-11-13 08:46:24.521668, queries/stack__random_split_1/train/q3__q3-066.sql, 555.73, 905.974, PG
x, 18, 0, 2023-11-13 08:46:24.575334, queries/stack__random_split_1/train/q6__q6-069.sql, 16.334, 28.831, PG
x, 18, 1, 2023-11-13 08:46:24.625242, queries/stack__random_split_1/train/q6__q6-069.sql, 14.467, 28.39, PG
x, 18, 2, 2023-11-13 08:46:26.621397, queries/stack__random_split_1/train/q6__q6-069.sql, 471.214, 25.86, PG
x, 19, 0, 2023-11-13 08:46:26.735634, queries/stack__random_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 4.528, 97.76, PG
x, 19, 1, 2023-11-13 08:46:26.827597, queries/stack__random_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 5.02, 72.48, PG
x, 19, 2, 2023-11-13 08:46:28.829508, queries/stack__random_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 460.069, 59.688, PG
x, 20, 0, 2023-11-13 08:46:28.883091, queries/stack__random_split_1/train/q6__q6-067.sql, 17.054, 28.034, PG
x, 20, 1, 2023-11-13 08:46:28.929340, queries/stack__random_split_1/train/q6__q6-067.sql, 14.725, 24.344, PG
x, 20, 2, 2023-11-13 08:46:30.914914, queries/stack__random_split_1/train/q6__q6-067.sql, 466.762, 22.041, PG
x, 21, 0, 2023-11-13 08:46:30.993055, queries/stack__random_split_1/train/q5__q5-041.sql, 17.189, 47.274, PG
x, 21, 1, 2023-11-13 08:46:31.064780, queries/stack__random_split_1/train/q5__q5-041.sql, 16.471, 39.881, PG
x, 21, 2, 2023-11-13 08:46:33.097930, queries/stack__random_split_1/train/q5__q5-041.sql, 472.144, 39.078, PG
x, 22, 0, 2023-11-13 08:46:33.950478, queries/stack__random_split_1/train/q16__b1a96cd48ba297dd93bce73c27b491069ad7449f.sql, 18.151, 821.437, PG
x, 22, 1, 2023-11-13 08:46:34.780705, queries/stack__random_split_1/train/q16__b1a96cd48ba297dd93bce73c27b491069ad7449f.sql, 18.068, 796.222, PG
x, 22, 2, 2023-11-13 08:46:38.039236, queries/stack__random_split_1/train/q16__b1a96cd48ba297dd93bce73c27b491069ad7449f.sql, 470.38, 568.585, PG
x, 23, 0, 2023-11-13 08:46:38.476276, queries/stack__random_split_1/train/q13__13ad1b8c6bea4fda1892b9fa82cc1ceb9ceb85fc.sql, 96.656, 323.353, PG
x, 23, 1, 2023-11-13 08:46:38.991067, queries/stack__random_split_1/train/q13__13ad1b8c6bea4fda1892b9fa82cc1ceb9ceb85fc.sql, 98.846, 400.882, PG
x, 23, 2, 2023-11-13 08:46:42.066947, queries/stack__random_split_1/train/q13__13ad1b8c6bea4fda1892b9fa82cc1ceb9ceb85fc.sql, 546.855, 497.671, PG
x, 24, 0, 2023-11-13 08:46:42.550219, queries/stack__random_split_1/train/q8__q8-065.sql, 443.116, 22.221, PG
x, 24, 1, 2023-11-13 08:46:43.033622, queries/stack__random_split_1/train/q8__q8-065.sql, 441.826, 22.049, PG
x, 24, 2, 2023-11-13 08:46:47.089687, queries/stack__random_split_1/train/q8__q8-065.sql, 899.25, 19.054, PG
0, 0, 0, 2023-11-13 08:47:00.387006, queries/stack__random_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 602.203, 9759.207, Bao
0, 0, 1, 2023-11-13 08:47:11.179982, queries/stack__random_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 544.565, 9251.14, Bao
0, 0, 2, 2023-11-13 08:47:30.487246, queries/stack__random_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 533.278, 8412.517, Bao
0, 1, 0, 2023-11-13 08:47:32.071364, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 540.734, 56.839, Bao
0, 1, 1, 2023-11-13 08:47:33.691032, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 557.392, 67.358, Bao
0, 1, 2, 2023-11-13 08:47:35.913485, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 574.578, 58.947, Bao
0, 2, 0, 2023-11-13 08:47:37.490556, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 535.328, 64.818, Bao
0, 2, 1, 2023-11-13 08:47:39.060749, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 531.201, 51.92, Bao
0, 2, 2, 2023-11-13 08:47:41.150472, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 498.006, 42.634, Bao
0, 3, 0, 2023-11-13 08:47:43.496072, queries/stack__random_split_1/train/q7__q7-036.sql, 495.929, 895.752, Bao
0, 3, 1, 2023-11-13 08:47:45.828938, queries/stack__random_split_1/train/q7__q7-036.sql, 494.976, 888.663, Bao
0, 3, 2, 2023-11-13 08:47:49.460409, queries/stack__random_split_1/train/q7__q7-036.sql, 474.048, 824.782, Bao
0, 4, 0, 2023-11-13 08:48:04.388108, queries/stack__random_split_1/train/q3__q3-068.sql, 843.331, 12767.099, Bao
0, 4, 1, 2023-11-13 08:48:18.019887, queries/stack__random_split_1/train/q3__q3-068.sql, 855.718, 11472.227, Bao
0, 4, 2, 2023-11-13 08:48:41.838236, queries/stack__random_split_1/train/q3__q3-068.sql, 820.915, 11506.175, Bao
0, 5, 0, 2023-11-13 08:48:43.404080, queries/stack__random_split_1/train/q6__q6-067.sql, 545.231, 23.791, Bao
0, 5, 1, 2023-11-13 08:48:44.950179, queries/stack__random_split_1/train/q6__q6-067.sql, 534.732, 24.355, Bao
0, 5, 2, 2023-11-13 08:48:47.023587, queries/stack__random_split_1/train/q6__q6-067.sql, 517.477, 19.334, Bao
0, 6, 0, 2023-11-13 08:48:48.580347, queries/stack__random_split_1/train/q5__q5-059.sql, 530.588, 43.862, Bao
0, 6, 1, 2023-11-13 08:48:50.142725, queries/stack__random_split_1/train/q5__q5-059.sql, 534.355, 42.528, Bao
0, 6, 2, 2023-11-13 08:48:52.247901, queries/stack__random_split_1/train/q5__q5-059.sql, 505.288, 39.185, Bao
0, 7, 0, 2023-11-13 08:49:20.697571, queries/stack__random_split_1/train/q2__q2-098.sql, 814.116, 26354.283, Bao
0, 7, 1, 2023-11-13 08:49:49.501746, queries/stack__random_split_1/train/q2__q2-098.sql, 827.788, 26637.524, Bao
0, 7, 2, 2023-11-13 08:50:38.027366, queries/stack__random_split_1/train/q2__q2-098.sql, 790.011, 25341.889, Bao
0, 8, 0, 2023-11-13 08:50:41.819410, queries/stack__random_split_1/train/q8__q8-074.sql, 1642.574, 38.209, Bao
0, 8, 1, 2023-11-13 08:50:45.575640, queries/stack__random_split_1/train/q8__q8-074.sql, 1643.495, 25.355, Bao
0, 8, 2, 2023-11-13 08:50:51.072301, queries/stack__random_split_1/train/q8__q8-074.sql, 1617.797, 22.827, Bao
0, 9, 0, 2023-11-13 08:50:56.750348, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 550.432, 4100.1, Bao
0, 9, 1, 2023-11-13 08:51:03.261987, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 544.062, 4962.13, Bao
0, 9, 2, 2023-11-13 08:51:12.398872, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 517.177, 3331.398, Bao
0, 10, 0, 2023-11-13 08:51:24.627449, queries/stack__random_split_1/train/q3__q3-040.sql, 858.586, 10047.706, Bao
0, 10, 1, 2023-11-13 08:51:36.772838, queries/stack__random_split_1/train/q3__q3-040.sql, 855.597, 9973.158, Bao
0, 10, 2, 2023-11-13 08:51:57.556591, queries/stack__random_split_1/train/q3__q3-040.sql, 818.454, 9611.997, Bao
0, 11, 0, 2023-11-13 08:51:59.180977, queries/stack__random_split_1/train/q6__q6-085.sql, 566.574, 23.881, Bao
0, 11, 1, 2023-11-13 08:52:00.742838, queries/stack__random_split_1/train/q6__q6-085.sql, 544.024, 22.459, Bao
0, 11, 2, 2023-11-13 08:52:02.805109, queries/stack__random_split_1/train/q6__q6-085.sql, 507.933, 20.033, Bao
0, 12, 0, 2023-11-13 08:52:19.191162, queries/stack__random_split_1/train/q3__q3-099.sql, 846.088, 14184.978, Bao
0, 12, 1, 2023-11-13 08:52:38.156556, queries/stack__random_split_1/train/q3__q3-099.sql, 845.03, 16809.338, Bao
0, 12, 2, 2023-11-13 08:53:06.227952, queries/stack__random_split_1/train/q3__q3-099.sql, 828.992, 13908.84, Bao
0, 13, 0, 2023-11-13 08:53:08.584961, queries/stack__random_split_1/train/q7__q7-047.sql, 497.349, 906.987, Bao
0, 13, 1, 2023-11-13 08:53:10.935474, queries/stack__random_split_1/train/q7__q7-047.sql, 492.379, 898.06, Bao
0, 13, 2, 2023-11-13 08:53:14.603481, queries/stack__random_split_1/train/q7__q7-047.sql, 480.664, 838.015, Bao
0, 14, 0, 2023-11-13 08:53:27.672074, queries/stack__random_split_1/train/q3__q3-046.sql, 857.623, 10897.825, Bao
0, 14, 1, 2023-11-13 08:53:40.785458, queries/stack__random_split_1/train/q3__q3-046.sql, 847.045, 10951.502, Bao
0, 14, 2, 2023-11-13 08:54:03.350205, queries/stack__random_split_1/train/q3__q3-046.sql, 824.715, 10675.55, Bao
0, 15, 0, 2023-11-13 08:54:04.927009, queries/stack__random_split_1/train/q5__q5-041.sql, 541.605, 39.745, Bao
0, 15, 1, 2023-11-13 08:54:06.509310, queries/stack__random_split_1/train/q5__q5-041.sql, 537.105, 45.011, Bao
0, 15, 2, 2023-11-13 08:54:08.636851, queries/stack__random_split_1/train/q5__q5-041.sql, 508.544, 35.817, Bao
0, 16, 0, 2023-11-13 08:54:10.147330, queries/stack__random_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 496.333, 58.296, Bao
0, 16, 1, 2023-11-13 08:54:11.647869, queries/stack__random_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 498.926, 47.89, Bao
0, 16, 2, 2023-11-13 08:54:13.699102, queries/stack__random_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 472.389, 43.452, Bao
0, 17, 0, 2023-11-13 08:54:15.845946, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 725.042, 238.94, Bao
0, 17, 1, 2023-11-13 08:54:18.008665, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 723.915, 253.096, Bao
0, 17, 2, 2023-11-13 08:54:21.016111, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 693.268, 161.509, Bao
0, 18, 0, 2023-11-13 08:54:22.746191, queries/stack__random_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 559.389, 158.029, Bao
0, 18, 1, 2023-11-13 08:54:24.499593, queries/stack__random_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 563.716, 172.248, Bao
0, 18, 2, 2023-11-13 08:54:27.047363, queries/stack__random_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 561.012, 167.165, Bao
0, 19, 0, 2023-11-13 08:54:28.723105, queries/stack__random_split_1/train/q12__0700720596313f7fa30c0dd3d4a3001c896ba760.sql, 532.496, 141.389, Bao
0, 19, 1, 2023-11-13 08:54:30.364901, queries/stack__random_split_1/train/q12__0700720596313f7fa30c0dd3d4a3001c896ba760.sql, 526.025, 133.856, Bao
0, 19, 2, 2023-11-13 08:54:32.684965, queries/stack__random_split_1/train/q12__0700720596313f7fa30c0dd3d4a3001c896ba760.sql, 498.415, 127.762, Bao
0, 20, 0, 2023-11-13 08:54:34.900003, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 722.139, 306.03, Bao
0, 20, 1, 2023-11-13 08:54:37.068365, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 726.164, 256.668, Bao
0, 20, 2, 2023-11-13 08:54:40.106622, queries/stack__random_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 692.417, 231.581, Bao
0, 21, 0, 2023-11-13 08:54:41.672064, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 532.273, 53.049, Bao
0, 21, 1, 2023-11-13 08:54:43.241485, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 520.337, 50.478, Bao
0, 21, 2, 2023-11-13 08:54:45.343288, queries/stack__random_split_1/train/q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd.sql, 501.362, 43.651, Bao
0, 22, 0, 2023-11-13 08:54:47.372927, queries/stack__random_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 630.982, 311.436, Bao
0, 22, 1, 2023-11-13 08:54:49.530515, queries/stack__random_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 621.879, 436.7, Bao
0, 22, 2, 2023-11-13 08:54:52.699688, queries/stack__random_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 599.133, 411.539, Bao
0, 23, 0, 2023-11-13 08:54:54.315552, queries/stack__random_split_1/train/q4__q4-002.sql, 533.434, 94.258, Bao
0, 23, 1, 2023-11-13 08:54:55.929431, queries/stack__random_split_1/train/q4__q4-002.sql, 533.328, 94.612, Bao
0, 23, 2, 2023-11-13 08:54:58.139092, queries/stack__random_split_1/train/q4__q4-002.sql, 509.056, 57.15, Bao
0, 24, 0, 2023-11-13 08:54:59.856378, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 544.252, 174.214, Bao
0, 24, 1, 2023-11-13 08:55:01.550972, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 542.145, 151.834, Bao
0, 24, 2, 2023-11-13 08:55:03.970408, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 521.679, 175.07, Bao
1, 0, 0, 2023-11-13 08:55:08.484751, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 564.264, 157.156, Bao
1, 0, 1, 2023-11-13 08:55:10.215964, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 552.974, 155.003, Bao
1, 0, 2, 2023-11-13 08:55:12.600707, queries/stack__random_split_1/train/q16__f67cec3d635586efb847c832072be83b42cc45b7.sql, 510.895, 130.148, Bao
1, 1, 0, 2023-11-13 08:55:15.247124, queries/stack__random_split_1/train/q13__add0df9dccb2790c14508e19c9e0deb79fad6ea2.sql, 712.41, 752.435, Bao
1, 1, 1, 2023-11-13 08:55:17.854249, queries/stack__random_split_1/train/q13__add0df9dccb2790c14508e19c9e0deb79fad6ea2.sql, 708.17, 722.827, Bao
1, 1, 2, 2023-11-13 08:55:21.827449, queries/stack__random_split_1/train/q13__add0df9dccb2790c14508e19c9e0deb79fad6ea2.sql, 680.752, 677.965, Bao
1, 2, 0, 2023-11-13 08:55:23.655198, queries/stack__random_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 625.576, 108.474, Bao
1, 2, 1, 2023-11-13 08:55:25.476320, queries/stack__random_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 625.714, 103.28, Bao
1, 2, 2, 2023-11-13 08:55:28.064375, queries/stack__random_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 610.554, 94.275, Bao
1, 3, 0, 2023-11-13 08:55:31.809868, queries/stack__random_split_1/train/q8__q8-046.sql, 1604.322, 31.314, Bao
1, 3, 1, 2023-11-13 08:55:35.544689, queries/stack__random_split_1/train/q8__q8-046.sql, 1604.731, 20.861, Bao
1, 3, 2, 2023-11-13 08:55:40.858242, queries/stack__random_split_1/train/q8__q8-046.sql, 1575.696, 19.071, Bao
1, 4, 0, 2023-11-13 08:55:42.438316, queries/stack__random_split_1/train/q4__q4-026.sql, 531.466, 65.63, Bao
1, 4, 1, 2023-11-13 08:55:44.028798, queries/stack__random_split_1/train/q4__q4-026.sql, 546.603, 65.177, Bao
1, 4, 2, 2023-11-13 08:55:46.211354, queries/stack__random_split_1/train/q4__q4-026.sql, 521.085, 44.275, Bao
1, 5, 0, 2023-11-13 08:55:49.697294, queries/stack__random_split_1/train/q3__q3-086.sql, 861.115, 1293.665, Bao
1, 5, 1, 2023-11-13 08:55:53.104999, queries/stack__random_split_1/train/q3__q3-086.sql, 851.382, 1241.819, Bao
1, 5, 2, 2023-11-13 08:55:58.597238, queries/stack__random_split_1/train/q3__q3-086.sql, 823.705, 1320.161, Bao
1, 6, 0, 2023-11-13 08:56:04.159648, queries/stack__random_split_1/train/q13__935e2051bf80eeafe91aeb6eb719b6b64b9592c2.sql, 726.147, 3637.942, Bao
1, 6, 1, 2023-11-13 08:56:09.890225, queries/stack__random_split_1/train/q13__935e2051bf80eeafe91aeb6eb719b6b64b9592c2.sql, 724.746, 3810.533, Bao
1, 6, 2, 2023-11-13 08:56:18.626556, queries/stack__random_split_1/train/q13__935e2051bf80eeafe91aeb6eb719b6b64b9592c2.sql, 697.407, 2788.874, Bao
1, 7, 0, 2023-11-13 08:56:20.234870, queries/stack__random_split_1/train/q5__q5-059.sql, 538.179, 66.884, Bao
1, 7, 1, 2023-11-13 08:56:21.837901, queries/stack__random_split_1/train/q5__q5-059.sql, 550.301, 48.473, Bao
1, 7, 2, 2023-11-13 08:56:23.991146, queries/stack__random_split_1/train/q5__q5-059.sql, 518.126, 39.634, Bao
1, 8, 0, 2023-11-13 08:56:26.959681, queries/stack__random_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 739.211, 1017.362, Bao
1, 8, 1, 2023-11-13 08:56:29.926636, queries/stack__random_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 752.054, 986.135, Bao
1, 8, 2, 2023-11-13 08:56:34.101118, queries/stack__random_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 702.147, 592.898, Bao
1, 9, 0, 2023-11-13 08:56:39.040157, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 542.986, 3384.448, Bao
1, 9, 1, 2023-11-13 08:56:43.995250, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 539.953, 3407.343, Bao
1, 9, 2, 2023-11-13 08:56:52.346221, queries/stack__random_split_1/train/q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1.sql, 528.603, 3022.963, Bao
1, 10, 0, 2023-11-13 08:56:56.166907, queries/stack__random_split_1/train/q8__q8-096.sql, 1654.819, 23.207, Bao
1, 10, 1, 2023-11-13 08:56:59.981794, queries/stack__random_split_1/train/q8__q8-096.sql, 1666.449, 22.764, Bao
1, 10, 2, 2023-11-13 08:57:05.498009, queries/stack__random_split_1/train/q8__q8-096.sql, 1648.075, 19.74, Bao
1, 11, 0, 2023-11-13 08:57:07.126898, queries/stack__random_split_1/train/q4__q4-002.sql, 537.355, 101.199, Bao
1, 11, 1, 2023-11-13 08:57:08.761058, queries/stack__random_split_1/train/q4__q4-002.sql, 538.809, 94.323, Bao
1, 11, 2, 2023-11-13 08:57:10.997972, queries/stack__random_split_1/train/q4__q4-002.sql, 513.391, 56.169, Bao
