x, 0, 0, 2023-07-18 12:41:16.917417, queries/job__random_split_3/train/2d.sql, 3.102, 814.217, PG
x, 0, 1, 2023-07-18 12:41:17.608553, queries/job__random_split_3/train/2d.sql, 3.317, 675.748, PG
x, 0, 2, 2023-07-18 12:41:19.885174, queries/job__random_split_3/train/2d.sql, 171.755, 629.34, PG
x, 1, 0, 2023-07-18 12:41:19.995323, queries/job__random_split_3/train/11a.sql, 9.434, 85.39, PG
x, 1, 1, 2023-07-18 12:41:20.104355, queries/job__random_split_3/train/11a.sql, 8.359, 86.527, PG
x, 1, 2, 2023-07-18 12:41:20.988285, queries/job__random_split_3/train/11a.sql, 167.268, 64.527, PG
x, 2, 0, 2023-07-18 12:41:24.770238, queries/job__random_split_3/train/18a.sql, 7.123, 3758.017, PG
x, 2, 1, 2023-07-18 12:41:28.303621, queries/job__random_split_3/train/18a.sql, 9.042, 3506.304, PG
x, 2, 2, 2023-07-18 12:41:35.480456, queries/job__random_split_3/train/18a.sql, 194.787, 3373.914, PG
x, 3, 0, 2023-07-18 12:41:42.348714, queries/job__random_split_3/train/17b.sql, 5.522, 6851.959, PG
x, 3, 1, 2023-07-18 12:41:48.309821, queries/job__random_split_3/train/17b.sql, 7.594, 5937.755, PG
x, 3, 2, 2023-07-18 12:42:02.194591, queries/job__random_split_3/train/17b.sql, 178.971, 6538.532, PG
x, 4, 0, 2023-07-18 12:42:02.337400, queries/job__random_split_3/train/33b.sql, 74.868, 50.746, PG
x, 4, 1, 2023-07-18 12:42:02.487075, queries/job__random_split_3/train/33b.sql, 80.902, 52.124, PG
x, 4, 2, 2023-07-18 12:42:03.719924, queries/job__random_split_3/train/33b.sql, 232.556, 39.741, PG
x, 5, 0, 2023-07-18 12:42:04.214164, queries/job__random_split_3/train/31a.sql, 51.937, 424.306, PG
x, 5, 1, 2023-07-18 12:42:04.578389, queries/job__random_split_3/train/31a.sql, 50.892, 295.584, PG
x, 5, 2, 2023-07-18 12:42:06.107031, queries/job__random_split_3/train/31a.sql, 214.707, 228.361, PG
x, 6, 0, 2023-07-18 12:42:07.407031, queries/job__random_split_3/train/7a.sql, 9.865, 1275.379, PG
x, 6, 1, 2023-07-18 12:42:08.360084, queries/job__random_split_3/train/7a.sql, 9.904, 924.388, PG
x, 6, 2, 2023-07-18 12:42:10.972057, queries/job__random_split_3/train/7a.sql, 177.138, 792.483, PG
x, 7, 0, 2023-07-18 12:42:12.318495, queries/job__random_split_3/train/13a.sql, 13.11, 1315.554, PG
x, 7, 1, 2023-07-18 12:42:13.823881, queries/job__random_split_3/train/13a.sql, 12.807, 1473.422, PG
x, 7, 2, 2023-07-18 12:42:17.475136, queries/job__random_split_3/train/13a.sql, 184.521, 1493.0, PG
x, 8, 0, 2023-07-18 12:42:17.593359, queries/job__random_split_3/train/21b.sql, 14.996, 91.061, PG
x, 8, 1, 2023-07-18 12:42:17.718540, queries/job__random_split_3/train/21b.sql, 17.006, 90.362, PG
x, 8, 2, 2023-07-18 12:42:18.652973, queries/job__random_split_3/train/21b.sql, 181.046, 64.095, PG
x, 9, 0, 2023-07-18 12:42:18.755138, queries/job__random_split_3/train/11a.sql, 9.484, 78.204, PG
x, 9, 1, 2023-07-18 12:42:18.857883, queries/job__random_split_3/train/11a.sql, 9.312, 77.973, PG
x, 9, 2, 2023-07-18 12:42:19.733143, queries/job__random_split_3/train/11a.sql, 168.753, 63.225, PG
x, 10, 0, 2023-07-18 12:42:30.344882, queries/job__random_split_3/train/17a.sql, 6.717, 10590.071, PG
x, 10, 1, 2023-07-18 12:42:40.531798, queries/job__random_split_3/train/17a.sql, 7.106, 10164.257, PG
x, 10, 2, 2023-07-18 12:43:02.125821, queries/job__random_split_3/train/17a.sql, 179.693, 9994.531, PG
x, 11, 0, 2023-07-18 12:43:02.263076, queries/job__random_split_3/train/24b.sql, 67.469, 52.285, PG
x, 11, 1, 2023-07-18 12:43:02.387234, queries/job__random_split_3/train/24b.sql, 64.798, 48.542, PG
x, 11, 2, 2023-07-18 12:43:03.581696, queries/job__random_split_3/train/24b.sql, 226.248, 46.456, PG
x, 12, 0, 2023-07-18 12:43:03.685016, queries/job__random_split_3/train/11a.sql, 9.321, 79.034, PG
x, 12, 1, 2023-07-18 12:43:03.787126, queries/job__random_split_3/train/11a.sql, 9.593, 77.677, PG
x, 12, 2, 2023-07-18 12:43:04.670507, queries/job__random_split_3/train/11a.sql, 177.969, 61.81, PG
x, 13, 0, 2023-07-18 12:43:06.226513, queries/job__random_split_3/train/16d.sql, 10.279, 1528.689, PG
x, 13, 1, 2023-07-18 12:43:07.699183, queries/job__random_split_3/train/16d.sql, 11.403, 1443.948, PG
x, 13, 2, 2023-07-18 12:43:10.864441, queries/job__random_split_3/train/16d.sql, 170.213, 1180.676, PG
x, 14, 0, 2023-07-18 12:43:11.426803, queries/job__random_split_3/train/30b.sql, 61.115, 483.494, PG
x, 14, 1, 2023-07-18 12:43:11.967208, queries/job__random_split_3/train/30b.sql, 65.508, 458.47, PG
x, 14, 2, 2023-07-18 12:43:13.924278, queries/job__random_split_3/train/30b.sql, 228.234, 386.416, PG
x, 15, 0, 2023-07-18 12:43:15.299751, queries/job__random_split_3/train/26c.sql, 66.386, 1292.22, PG
x, 15, 1, 2023-07-18 12:43:16.569036, queries/job__random_split_3/train/26c.sql, 61.393, 1191.909, PG
x, 15, 2, 2023-07-18 12:43:19.907298, queries/job__random_split_3/train/26c.sql, 225.819, 987.055, PG
x, 16, 0, 2023-07-18 12:43:26.121213, queries/job__random_split_3/train/17b.sql, 8.41, 6191.688, PG
x, 16, 1, 2023-07-18 12:43:32.638664, queries/job__random_split_3/train/17b.sql, 8.128, 6493.958, PG
x, 16, 2, 2023-07-18 12:43:44.776879, queries/job__random_split_3/train/17b.sql, 178.855, 5659.499, PG
x, 17, 0, 2023-07-18 12:43:44.969845, queries/job__random_split_3/train/29a.sql, 107.759, 65.87, PG
x, 17, 1, 2023-07-18 12:43:45.155993, queries/job__random_split_3/train/29a.sql, 100.975, 67.854, PG
x, 17, 2, 2023-07-18 12:43:46.562816, queries/job__random_split_3/train/29a.sql, 259.403, 35.646, PG
x, 18, 0, 2023-07-18 12:43:46.769149, queries/job__random_split_3/train/5a.sql, 3.965, 186.784, PG
x, 18, 1, 2023-07-18 12:43:46.956550, queries/job__random_split_3/train/5a.sql, 2.545, 174.651, PG
x, 18, 2, 2023-07-18 12:43:48.144023, queries/job__random_split_3/train/5a.sql, 172.09, 184.972, PG
x, 19, 0, 2023-07-18 12:43:48.702469, queries/job__random_split_3/train/10a.sql, 5.167, 540.875, PG
x, 19, 1, 2023-07-18 12:43:49.270780, queries/job__random_split_3/train/10a.sql, 5.976, 545.351, PG
x, 19, 2, 2023-07-18 12:43:50.924933, queries/job__random_split_3/train/10a.sql, 177.613, 467.777, PG
x, 20, 0, 2023-07-18 12:43:51.126840, queries/job__random_split_3/train/5a.sql, 4.384, 182.17, PG
x, 20, 1, 2023-07-18 12:43:51.327252, queries/job__random_split_3/train/5a.sql, 4.028, 180.523, PG
x, 20, 2, 2023-07-18 12:43:52.411373, queries/job__random_split_3/train/5a.sql, 166.593, 179.673, PG
x, 21, 0, 2023-07-18 12:43:52.859755, queries/job__random_split_3/train/31c.sql, 50.82, 382.096, PG
x, 21, 1, 2023-07-18 12:43:53.347901, queries/job__random_split_3/train/31c.sql, 49.655, 427.829, PG
x, 21, 2, 2023-07-18 12:43:55.127631, queries/job__random_split_3/train/31c.sql, 220.073, 405.976, PG
x, 22, 0, 2023-07-18 12:43:55.249362, queries/job__random_split_3/train/1a.sql, 2.627, 107.206, PG
x, 22, 1, 2023-07-18 12:43:55.375138, queries/job__random_split_3/train/1a.sql, 3.015, 106.102, PG
x, 22, 2, 2023-07-18 12:43:56.299928, queries/job__random_split_3/train/1a.sql, 169.567, 108.725, PG
x, 23, 0, 2023-07-18 12:43:57.089797, queries/job__random_split_3/train/15c.sql, 16.084, 763.027, PG
x, 23, 1, 2023-07-18 12:43:57.884474, queries/job__random_split_3/train/15c.sql, 17.965, 759.818, PG
x, 23, 2, 2023-07-18 12:44:00.035439, queries/job__random_split_3/train/15c.sql, 181.297, 607.08, PG
x, 24, 0, 2023-07-18 12:44:02.637789, queries/job__random_split_3/train/8d.sql, 7.649, 2577.704, PG
x, 24, 1, 2023-07-18 12:44:05.095711, queries/job__random_split_3/train/8d.sql, 5.249, 2439.149, PG
x, 24, 2, 2023-07-18 12:44:10.281568, queries/job__random_split_3/train/8d.sql, 180.027, 2354.062, PG
0, 0, 0, 2023-07-18 12:44:14.304504, queries/job__random_split_3/train/1a.sql, 299.044, 111.126, Bao
0, 0, 1, 2023-07-18 12:44:15.019648, queries/job__random_split_3/train/1a.sql, 228.315, 104.405, Bao
0, 0, 2, 2023-07-18 12:44:15.969621, queries/job__random_split_3/train/1a.sql, 183.035, 95.159, Bao
0, 1, 0, 2023-07-18 12:44:19.429710, queries/job__random_split_3/train/13b.sql, 236.69, 2791.975, Bao
0, 1, 1, 2023-07-18 12:44:22.866782, queries/job__random_split_3/train/13b.sql, 274.731, 2736.062, Bao
0, 1, 2, 2023-07-18 12:44:28.252751, queries/job__random_split_3/train/13b.sql, 218.703, 2510.648, Bao
0, 2, 0, 2023-07-18 12:44:31.553978, queries/job__random_split_3/train/13b.sql, 232.579, 2663.956, Bao
0, 2, 1, 2023-07-18 12:44:34.828082, queries/job__random_split_3/train/13b.sql, 231.482, 2644.862, Bao
0, 2, 2, 2023-07-18 12:44:40.243140, queries/job__random_split_3/train/13b.sql, 220.118, 2583.397, Bao
0, 3, 0, 2023-07-18 12:44:44.224194, queries/job__random_split_3/train/6b.sql, 211.869, 3389.846, Bao
0, 3, 1, 2023-07-18 12:44:48.148658, queries/job__random_split_3/train/6b.sql, 227.162, 3301.845, Bao
0, 3, 2, 2023-07-18 12:44:54.821812, queries/job__random_split_3/train/6b.sql, 199.622, 3300.581, Bao
0, 4, 0, 2023-07-18 12:45:01.796005, queries/job__random_split_3/train/29b.sql, 619.807, 5552.277, Bao
0, 4, 1, 2023-07-18 12:45:08.726650, queries/job__random_split_3/train/29b.sql, 674.087, 5473.502, Bao
0, 4, 2, 2023-07-18 12:45:20.949388, queries/job__random_split_3/train/29b.sql, 583.601, 5173.37, Bao
0, 5, 0, 2023-07-18 12:45:21.703622, queries/job__random_split_3/train/5a.sql, 208.347, 174.629, Bao
0, 5, 1, 2023-07-18 12:45:22.599066, queries/job__random_split_3/train/5a.sql, 214.811, 180.163, Bao
0, 5, 2, 2023-07-18 12:45:23.709657, queries/job__random_split_3/train/5a.sql, 183.285, 158.33, Bao
0, 6, 0, 2023-07-18 12:45:24.880778, queries/job__random_split_3/train/33a.sql, 487.09, 23.08, Bao
0, 6, 1, 2023-07-18 12:45:26.083952, queries/job__random_split_3/train/33a.sql, 499.261, 21.407, Bao
0, 6, 2, 2023-07-18 12:45:27.806858, queries/job__random_split_3/train/33a.sql, 476.02, 14.01, Bao
0, 7, 0, 2023-07-18 12:45:33.251590, queries/job__random_split_3/train/25c.sql, 261.013, 4740.648, Bao
0, 7, 1, 2023-07-18 12:45:38.622114, queries/job__random_split_3/train/25c.sql, 289.625, 4594.105, Bao
0, 7, 2, 2023-07-18 12:45:48.329744, queries/job__random_split_3/train/25c.sql, 224.927, 4455.268, Bao
0, 8, 0, 2023-07-18 12:45:52.156363, queries/job__random_split_3/train/9a.sql, 237.707, 3173.223, Bao
0, 8, 1, 2023-07-18 12:45:55.877763, queries/job__random_split_3/train/9a.sql, 238.429, 3085.679, Bao
0, 8, 2, 2023-07-18 12:46:02.953713, queries/job__random_split_3/train/9a.sql, 214.015, 3004.005, Bao
0, 9, 0, 2023-07-18 12:46:06.115631, queries/job__random_split_3/train/20a.sql, 306.383, 2426.848, Bao
0, 9, 1, 2023-07-18 12:46:09.193922, queries/job__random_split_3/train/20a.sql, 264.451, 2363.919, Bao
0, 9, 2, 2023-07-18 12:46:14.335379, queries/job__random_split_3/train/20a.sql, 233.464, 2043.794, Bao
0, 10, 0, 2023-07-18 12:46:17.271676, queries/job__random_split_3/train/27a.sql, 438.915, 1881.981, Bao
0, 10, 1, 2023-07-18 12:46:20.314268, queries/job__random_split_3/train/27a.sql, 443.672, 1954.54, Bao
0, 10, 2, 2023-07-18 12:46:25.551186, queries/job__random_split_3/train/27a.sql, 454.808, 1833.777, Bao
0, 11, 0, 2023-07-18 12:46:26.358806, queries/job__random_split_3/train/5c.sql, 207.715, 229.06, Bao
0, 11, 1, 2023-07-18 12:46:27.182650, queries/job__random_split_3/train/5c.sql, 219.634, 228.489, Bao
0, 11, 2, 2023-07-18 12:46:28.499893, queries/job__random_split_3/train/5c.sql, 183.592, 231.449, Bao
0, 12, 0, 2023-07-18 12:46:30.003083, queries/job__random_split_3/train/2b.sql, 244.228, 869.988, Bao
0, 12, 1, 2023-07-18 12:46:31.502596, queries/job__random_split_3/train/2b.sql, 217.586, 893.871, Bao
0, 12, 2, 2023-07-18 12:46:33.715516, queries/job__random_split_3/train/2b.sql, 183.83, 817.325, Bao
0, 13, 0, 2023-07-18 12:46:37.642957, queries/job__random_split_3/train/6c.sql, 202.597, 3334.216, Bao
0, 13, 1, 2023-07-18 12:46:41.508656, queries/job__random_split_3/train/6c.sql, 217.357, 3274.752, Bao
0, 13, 2, 2023-07-18 12:46:47.907375, queries/job__random_split_3/train/6c.sql, 181.956, 3145.885, Bao
0, 14, 0, 2023-07-18 12:46:51.114130, queries/job__random_split_3/train/28b.sql, 524.62, 1983.34, Bao
0, 14, 1, 2023-07-18 12:46:54.307690, queries/job__random_split_3/train/28b.sql, 515.697, 1989.078, Bao
0, 14, 2, 2023-07-18 12:46:59.656329, queries/job__random_split_3/train/28b.sql, 487.1, 1869.037, Bao
0, 15, 0, 2023-07-18 12:47:00.666440, queries/job__random_split_3/train/32a.sql, 217.482, 405.119, Bao
0, 15, 1, 2023-07-18 12:47:01.651469, queries/job__random_split_3/train/32a.sql, 232.813, 384.475, Bao
0, 15, 2, 2023-07-18 12:47:03.080888, queries/job__random_split_3/train/32a.sql, 196.716, 364.858, Bao
0, 16, 0, 2023-07-18 12:47:05.690998, queries/job__random_split_3/train/12a.sql, 231.958, 1982.78, Bao
0, 16, 1, 2023-07-18 12:47:08.254795, queries/job__random_split_3/train/12a.sql, 218.123, 1965.644, Bao
0, 16, 2, 2023-07-18 12:47:12.917029, queries/job__random_split_3/train/12a.sql, 217.346, 1878.409, Bao
0, 17, 0, 2023-07-18 12:47:18.714668, queries/job__random_split_3/train/17b.sql, 211.232, 5210.242, Bao
0, 17, 1, 2023-07-18 12:47:24.413625, queries/job__random_split_3/train/17b.sql, 217.793, 5108.833, Bao
0, 17, 2, 2023-07-18 12:47:34.005839, queries/job__random_split_3/train/17b.sql, 193.577, 4850.429, Bao
0, 18, 0, 2023-07-18 12:47:38.189703, queries/job__random_split_3/train/18b.sql, 215.337, 3584.431, Bao
0, 18, 1, 2023-07-18 12:47:42.353786, queries/job__random_split_3/train/18b.sql, 301.591, 3474.81, Bao
0, 18, 2, 2023-07-18 12:47:50.001661, queries/job__random_split_3/train/18b.sql, 214.802, 3367.756, Bao
0, 19, 0, 2023-07-18 12:47:52.883659, queries/job__random_split_3/train/13a.sql, 243.732, 2233.081, Bao
0, 19, 1, 2023-07-18 12:47:55.683338, queries/job__random_split_3/train/13a.sql, 234.083, 2161.244, Bao
0, 19, 2, 2023-07-18 12:48:00.372117, queries/job__random_split_3/train/13a.sql, 219.911, 2127.527, Bao
0, 20, 0, 2023-07-18 12:48:04.655168, queries/job__random_split_3/train/17c.sql, 225.347, 3681.698, Bao
0, 20, 1, 2023-07-18 12:48:08.981527, queries/job__random_split_3/train/17c.sql, 228.097, 3705.027, Bao
0, 20, 2, 2023-07-18 12:48:16.589073, queries/job__random_split_3/train/17c.sql, 234.086, 3642.06, Bao
0, 21, 0, 2023-07-18 12:48:17.555138, queries/job__random_split_3/train/14a.sql, 230.932, 343.398, Bao
0, 21, 1, 2023-07-18 12:48:18.496354, queries/job__random_split_3/train/14a.sql, 225.451, 324.418, Bao
0, 21, 2, 2023-07-18 12:48:19.912788, queries/job__random_split_3/train/14a.sql, 242.826, 235.674, Bao
0, 22, 0, 2023-07-18 12:48:24.175709, queries/job__random_split_3/train/18a.sql, 213.473, 3669.059, Bao
0, 22, 1, 2023-07-18 12:48:28.401875, queries/job__random_split_3/train/18a.sql, 211.089, 3628.133, Bao
0, 22, 2, 2023-07-18 12:48:35.722354, queries/job__random_split_3/train/18a.sql, 190.634, 3392.784, Bao
0, 23, 0, 2023-07-18 12:48:36.870355, queries/job__random_split_3/train/2c.sql, 203.974, 585.764, Bao
0, 23, 1, 2023-07-18 12:48:38.024488, queries/job__random_split_3/train/2c.sql, 203.524, 582.23, Bao
0, 23, 2, 2023-07-18 12:48:39.756025, queries/job__random_split_3/train/2c.sql, 185.494, 542.193, Bao
0, 24, 0, 2023-07-18 12:48:40.436593, queries/job__random_split_3/train/1d.sql, 200.726, 121.657, Bao
0, 24, 1, 2023-07-18 12:48:41.135104, queries/job__random_split_3/train/1d.sql, 207.711, 115.574, Bao
0, 24, 2, 2023-07-18 12:48:42.188178, queries/job__random_split_3/train/1d.sql, 262.455, 112.076, Bao
1, 0, 0, 2023-07-18 12:48:47.707131, queries/job__random_split_3/train/1d.sql, 220.853, 95.141, Bao
1, 0, 1, 2023-07-18 12:48:48.401087, queries/job__random_split_3/train/1d.sql, 214.359, 96.661, Bao
1, 0, 2, 2023-07-18 12:48:49.402850, queries/job__random_split_3/train/1d.sql, 229.141, 89.063, Bao
1, 1, 0, 2023-07-18 12:48:54.679772, queries/job__random_split_3/train/17a.sql, 223.616, 4658.661, Bao
1, 1, 1, 2023-07-18 12:48:59.784063, queries/job__random_split_3/train/17a.sql, 226.856, 4483.811, Bao
1, 1, 2, 2023-07-18 12:49:08.615687, queries/job__random_split_3/train/17a.sql, 239.971, 4536.94, Bao
1, 2, 0, 2023-07-18 12:49:13.931887, queries/job__random_split_3/train/17f.sql, 225.054, 4700.084, Bao
1, 2, 1, 2023-07-18 12:49:19.416786, queries/job__random_split_3/train/17f.sql, 218.066, 4845.266, Bao
1, 2, 2, 2023-07-18 12:49:28.824695, queries/job__random_split_3/train/17f.sql, 212.288, 4803.428, Bao
1, 3, 0, 2023-07-18 12:49:29.673710, queries/job__random_split_3/train/8b.sql, 224.486, 238.111, Bao
1, 3, 1, 2023-07-18 12:49:30.511460, queries/job__random_split_3/train/8b.sql, 219.05, 230.827, Bao
1, 3, 2, 2023-07-18 12:49:31.857306, queries/job__random_split_3/train/8b.sql, 252.75, 229.61, Bao
1, 4, 0, 2023-07-18 12:49:33.211462, queries/job__random_split_3/train/2d.sql, 216.648, 732.463, Bao
1, 4, 1, 2023-07-18 12:49:34.542133, queries/job__random_split_3/train/2d.sql, 229.333, 730.505, Bao
1, 4, 2, 2023-07-18 12:49:36.593728, queries/job__random_split_3/train/2d.sql, 228.572, 599.932, Bao
1, 5, 0, 2023-07-18 12:49:38.518794, queries/job__random_split_3/train/29c.sql, 615.612, 524.623, Bao
1, 5, 1, 2023-07-18 12:49:40.460426, queries/job__random_split_3/train/29c.sql, 613.504, 536.184, Bao
1, 5, 2, 2023-07-18 12:49:43.488326, queries/job__random_split_3/train/29c.sql, 600.253, 474.741, Bao
1, 6, 0, 2023-07-18 12:49:45.146267, queries/job__random_split_3/train/15d.sql, 250.256, 990.451, Bao
1, 6, 1, 2023-07-18 12:49:46.794677, queries/job__random_split_3/train/15d.sql, 261.435, 959.667, Bao
1, 6, 2, 2023-07-18 12:49:50.003634, queries/job__random_split_3/train/15d.sql, 864.344, 749.465, Bao
1, 7, 0, 2023-07-18 12:49:51.298715, queries/job__random_split_3/train/33a.sql, 500.6, 61.036, Bao
1, 7, 1, 2023-07-18 12:49:52.604976, queries/job__random_split_3/train/33a.sql, 601.758, 21.814, Bao
1, 7, 2, 2023-07-18 12:49:54.236583, queries/job__random_split_3/train/33a.sql, 465.063, 12.913, Bao
1, 8, 0, 2023-07-18 12:49:55.637745, queries/job__random_split_3/train/15c.sql, 253.883, 715.404, Bao
1, 8, 1, 2023-07-18 12:49:57.039279, queries/job__random_split_3/train/15c.sql, 251.299, 724.177, Bao
1, 8, 2, 2023-07-18 12:49:59.474949, queries/job__random_split_3/train/15c.sql, 249.516, 596.837, Bao
1, 9, 0, 2023-07-18 12:50:02.541841, queries/job__random_split_3/train/20a.sql, 269.257, 2377.676, Bao
1, 9, 1, 2023-07-18 12:50:05.983149, queries/job__random_split_3/train/20a.sql, 266.556, 2744.954, Bao
