x, 0, 0, 2023-07-17 07:31:03.587212, queries/job__random_split_1/train/28c.sql, 84.181, 896.735, PG
x, 0, 1, 2023-07-17 07:31:04.412441, queries/job__random_split_1/train/28c.sql, 77.495, 731.945, PG
x, 0, 2, 2023-07-17 07:31:07.092328, queries/job__random_split_1/train/28c.sql, 259.573, 645.141, PG
x, 1, 0, 2023-07-17 07:31:11.241312, queries/job__random_split_1/train/10c.sql, 7.267, 4124.442, PG
x, 1, 1, 2023-07-17 07:31:14.931156, queries/job__random_split_1/train/10c.sql, 7.016, 3665.995, PG
x, 1, 2, 2023-07-17 07:31:22.769206, queries/job__random_split_1/train/10c.sql, 174.176, 3597.862, PG
x, 2, 0, 2023-07-17 07:31:29.747786, queries/job__random_split_1/train/17d.sql, 8.821, 6958.544, PG
x, 2, 1, 2023-07-17 07:31:35.920869, queries/job__random_split_1/train/17d.sql, 8.7, 6148.515, PG
x, 2, 2, 2023-07-17 07:31:48.558011, queries/job__random_split_1/train/17d.sql, 168.378, 5996.95, PG
x, 3, 0, 2023-07-17 07:32:08.197901, queries/job__random_split_1/train/16b.sql, 9.256, 19618.481, PG
x, 3, 1, 2023-07-17 07:32:27.835936, queries/job__random_split_1/train/16b.sql, 11.017, 19609.882, PG
x, 3, 2, 2023-07-17 07:33:04.015450, queries/job__random_split_1/train/16b.sql, 170.449, 18143.626, PG
x, 4, 0, 2023-07-17 07:33:11.109304, queries/job__random_split_1/train/30c.sql, 65.926, 7010.653, PG
x, 4, 1, 2023-07-17 07:33:17.928768, queries/job__random_split_1/train/30c.sql, 63.948, 6739.053, PG
x, 4, 2, 2023-07-17 07:33:31.994324, queries/job__random_split_1/train/30c.sql, 215.074, 6299.732, PG
x, 5, 0, 2023-07-17 07:33:32.387937, queries/job__random_split_1/train/29c.sql, 102.801, 272.132, PG
x, 5, 1, 2023-07-17 07:33:32.776850, queries/job__random_split_1/train/29c.sql, 100.773, 267.233, PG
x, 5, 2, 2023-07-17 07:33:34.542642, queries/job__random_split_1/train/29c.sql, 251.047, 246.251, PG
x, 6, 0, 2023-07-17 07:33:39.125103, queries/job__random_split_1/train/6d.sql, 6.188, 4561.645, PG
x, 6, 1, 2023-07-17 07:33:43.978285, queries/job__random_split_1/train/6d.sql, 4.413, 4833.472, PG
x, 6, 2, 2023-07-17 07:33:53.436982, queries/job__random_split_1/train/6d.sql, 163.415, 4329.296, PG
x, 7, 0, 2023-07-17 07:33:53.573140, queries/job__random_split_1/train/12b.sql, 9.908, 110.893, PG
x, 7, 1, 2023-07-17 07:33:53.691723, queries/job__random_split_1/train/12b.sql, 6.87, 101.926, PG
x, 7, 2, 2023-07-17 07:33:54.598922, queries/job__random_split_1/train/12b.sql, 166.027, 110.177, PG
x, 8, 0, 2023-07-17 07:33:54.704845, queries/job__random_split_1/train/21b.sql, 17.451, 71.614, PG
x, 8, 1, 2023-07-17 07:33:54.806940, queries/job__random_split_1/train/21b.sql, 15.639, 71.116, PG
