query_ident;split;inference_time;planning_time;execution_time
q12__76a47868a09eec9f95bacb2cf21492d353698eb7;train;0.0017914772033691406;8.175;301.875
q12__812a3effb91cb789490fc2e12af772b1a35f8552;train;0.0018200874328613281;8.711;737.498
q12__bde6c0cf5e67ddae4ec0dbb787291da703e406d5;train;0.0016326904296875;10.776;53.62
q13__13ad1b8c6bea4fda1892b9fa82cc1ceb9ceb85fc;train;0.002017498016357422;82.353;399.738
q13__1ddcc8650e17b292bc7344902baffc90c5ae5761;train;0.0020072460174560547;72.968;605.884
q13__a091adce62743b65c04532e98e8ff3d7e546ea77;train;0.0024797916412353516;76.778;146.013
q13__a3d03772d880754fc4e150d82908757477ae2186;train;0.0020296573638916016;66.858;1052.831
q13__add0df9dccb2790c14508e19c9e0deb79fad6ea2;train;0.001981973648071289;67.169;735.367
q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2;train;0.002092123031616211;63.321;81.191
q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474;train;0.0018651485443115234;78.864;240.191
q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd;train;0.00189971923828125;29.728;281.747
q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a;train;0.001986265182495117;40.908;3871.212
q14__63c0776f1727638316b966fe748df7cc585a335b;train;0.001955270767211914;39.405;60.252
q14__719e692d411868ae7a93909757872d264f6bbf73;train;0.003992795944213867;42.142;375.205
q14__74fd1af68d23f0690e3d0fc80bd9b42fa90a7e94;train;0.0038874149322509766;30.132;4130.509
q14__97e68ad5c2ced4c182366b3118a1f5f69b423fa6;train;0.003960847854614258;37.106;3317.571
q14__b49361f85785200ed6ec1f2eec357b7598c9e564;train;0.004594326019287109;32.96;138.626
q15__21e4988a3f47be288de5891d69acf91928ed94eb;train;0.0017464160919189453;21.357;146.706
q15__3e37e62655ceaebc14e79edad518e5710752f51d;train;0.0037336349487304688;17.993;433.31
q15__78995a5fc0536aa53b99be32ce84dcbf40e826f3;train;0.0036644935607910156;19.085;142.522
q15__b2ee2c788d30655058aeb992811e9a54f17f2998;train;0.0040891170501708984;18.489;540.054
q15__b8ddf65b0c0c7867a9b560e571d457fec410715c;train;0.00165557861328125;17.371;413.401
q15__c9619ad44302bada330d337c174f9dab77538622;train;0.003779172897338867;17.13;412.39
q15__d5546c01928a687eb1f54e9f8eb4e1aff68fc381;train;0.0017375946044921875;18.787;155.4
q16__1e863562a79ca1f7754c759ebab6a2addda0bde8;train;0.0035407543182373047;10.202;4499.789
q16__374e3e4c9eefc294fa4c46220953336298df3622;train;0.004008054733276367;10.284;6658.023
q16__d5290889129fb8e625f2b36fa106e30d6c4b243b;train;0.003475666046142578;9.972;114.032
q16__ea9efde510227beb8d624b8c4a6941b9d5e6e637;train;0.003993511199951172;10.769;320.704
q16__ed2ffeaefcf5ad8bbadc713ccc766541e12080aa;train;0.003737211227416992;10.108;1368.139
q16__f67cec3d635586efb847c832072be83b42cc45b7;train;0.0017011165618896484;9.946;221.684
q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1;train;0.0017926692962646484;11.504;3909.59
q1__q1-035;test;20.39040184020996;0.62;11.869
q2__q2-032;test;216.98437023162842;22.596;4783.386
q3__q3-043;test;188.33734250068665;0;360000
q4__q4-041;test;59.33733820915222;3.499;130.579
q5__q5-041;test;125.16329860687256;3.251;33.18
q6__q6-060;test;86.3400559425354;3.602;37.909
q7__q7-047;test;20.31716513633728;1.365;850.587
q8__q8-046;test;387.7648458480835;53.773;1863.168
q11__6c5cba419c5b7b02d431aeb5e766d775d812967a;test;0.0012443065643310547;2.551;129.965
q12__547c6bf1994c9b2ba82a7ae32f4b051beabf46fd;test;0.001607656478881836;8.934;43.731
q13__935e2051bf80eeafe91aeb6eb719b6b64b9592c2;test;0.0019345283508300781;72.586;3816.368
q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f;test;0.0018630027770996094;31.753;129.898
q15__543ab3f730e494a69e3d15e59675f491544cb15d;test;0.0016431808471679688;17.532;252.606
q16__b1a96cd48ba297dd93bce73c27b491069ad7449f;test;0.0017426013946533203;10.279;567.092
