query_ident;split;inference_time;planning_time;execution_time
q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a;train;0.001911163330078125;41.004;3944.089
q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f;train;0.0019125938415527344;32.47;122.635
q14__63c0776f1727638316b966fe748df7cc585a335b;train;0.0019071102142333984;35.697;79.028
q14__719e692d411868ae7a93909757872d264f6bbf73;train;0.0021347999572753906;31.335;381.828
q14__74fd1af68d23f0690e3d0fc80bd9b42fa90a7e94;train;0.0018122196197509766;28.256;4639.421
q14__97e68ad5c2ced4c182366b3118a1f5f69b423fa6;train;0.001903533935546875;36.301;3466.491
q14__b49361f85785200ed6ec1f2eec357b7598c9e564;train;0.0020360946655273438;31.387;134.982
q15__21e4988a3f47be288de5891d69acf91928ed94eb;train;0.001745462417602539;25.303;145.981
q15__3e37e62655ceaebc14e79edad518e5710752f51d;train;0.001813650131225586;26.688;451.58
q15__543ab3f730e494a69e3d15e59675f491544cb15d;train;0.001669168472290039;17.962;216.23
q15__78995a5fc0536aa53b99be32ce84dcbf40e826f3;train;0.0017571449279785156;19.206;147.962
q15__b2ee2c788d30655058aeb992811e9a54f17f2998;train;0.001737833023071289;18.306;546.249
q15__b8ddf65b0c0c7867a9b560e571d457fec410715c;train;0.0017142295837402344;17.455;413.879
q15__c9619ad44302bada330d337c174f9dab77538622;train;0.0018012523651123047;17.244;402.164
q15__d5546c01928a687eb1f54e9f8eb4e1aff68fc381;train;0.0017271041870117188;27.37;164.211
q16__1e863562a79ca1f7754c759ebab6a2addda0bde8;train;0.0016887187957763672;9.699;4141.432
q16__374e3e4c9eefc294fa4c46220953336298df3622;train;0.0018198490142822266;9.729;6047.512
q16__b1a96cd48ba297dd93bce73c27b491069ad7449f;train;0.0022652149200439453;10.009;540.913
q16__d5290889129fb8e625f2b36fa106e30d6c4b243b;train;0.0015654563903808594;9.741;108.051
q16__ea9efde510227beb8d624b8c4a6941b9d5e6e637;train;0.0017588138580322266;17.74;285.199
q16__ed2ffeaefcf5ad8bbadc713ccc766541e12080aa;train;0.00168609619140625;17.936;1392.066
