10a;0.1294;1.0290;1516.0080
10c;0.1798;4.3350;2565.7530
11a;0.4256;2.0960;518.5710
11c;0.1441;3.1680;728.2440
11d;0.1568;2.0410;855.3040
12a;0.2263;2.1880;795.6800
12b;0.2126;1.9110;0.6470
13a;0.3852;2.8750;10855.6980
13c;0.1834;2.6910;9303.6510
13d;0.1671;2.8170;10512.3370
14b;0.1996;2.2960;503.6690
14c;0.0897;3.1580;343.7660
15a;0.1432;4.9520;690.4850
15c;0.1222;5.2700;772.0080
15d;0.2343;4.7670;785.9030
16a;0.4032;3.0040;6761.9270
16b;0.1552;1.8120;9631.9050
16d;0.1555;1.8190;5256.8910
17a;0.1732;1.9960;4467.0990
17b;0.1367;1.4230;6980.6640
17d;0.1418;1.4220;6384.7870
17e;0.0711;-1.0000;-1.0000
17f;0.1336;2.5240;5410.6130
18a;0.0824;1.9410;1029.6930
18c;0.0775;2.8150;2072.2050
19b;0.4759;14.7090;1017.9440
19c;0.2924;7.9170;4050.6140
19d;0.4392;5.2900;11656.6040
1a;0.0896;0.5630;464.0850
1b;0.1251;0.5050;212.5990
1d;0.1534;0.5390;981.7430
20a;0.1659;3.7770;5844.3450
20b;0.1906;4.4420;1792.9620
21a;0.4999;4.6100;478.9870
21b;0.3754;4.6070;488.2000
22a;0.2401;13.0530;1106.6370
22c;0.3762;11.1210;4060.2320
22d;0.1769;11.1420;4528.3150
23a;0.1709;15.1520;824.7500
23c;0.2130;15.3210;820.8690
24b;0.3682;25.0840;3557.3160
25b;0.4368;3.0830;4201.5930
25c;0.1107;6.8090;2281.1830
26a;0.2484;15.5570;4925.6420
26b;0.1647;20.7870;4391.0470
27a;0.8144;38.7310;742.5520
27b;0.7388;48.6690;2682.9420
28b;0.3994;103.6810;965.4900
28c;0.3020;112.9120;1039.9580
29a;0.7099;1526.8950;1848.9730
29c;0.9259;1536.2900;9407.9950
2b;0.0920;0.5440;264.1820
2c;0.1010;0.5520;274.9430
2d;0.0614;0.7060;320.1220
30b;0.4497;38.1790;3338.2460
30c;0.2137;31.8510;3116.5910
31a;0.2099;14.2120;2450.1050
31c;0.6286;16.5180;17756.6520
32a;0.0680;0.8130;203.2300
33a;0.8085;141.3000;849.2190
33b;0.5446;137.3920;955.7290
3a;0.0876;0.5500;156.3650
3c;0.0761;0.6280;296.0200
4b;0.1885;0.7240;87.7780
4c;0.0589;1.3850;247.8990
5b;0.0457;0.5260;2901.7760
5c;0.1288;0.7600;6700.4120
6a;0.1610;0.4930;1022.9100
6c;0.1482;0.5420;396.2250
6d;0.0365;1.4800;1094.2950
6e;0.0526;0.7550;678.2110
6f;0.0334;0.4630;5364.1580
7a;0.1126;1.8250;19040.0490
7b;0.2885;5.6010;1236.3210
8a;0.0998;1.1400;2829.7590
8b;0.2130;2.9860;524.6150
8d;0.1905;1.0110;34499.9910
9a;0.1041;2.3920;1101.3930
9b;0.2040;6.0110;1063.8310
9d;0.1201;1.5200;8153.0630
10b;0.1516;0.7980;3128.7440
11b;0.1886;2.2270;517.0700
12c;0.2893;2.3770;2346.6720
13b;0.2033;4.2730;10022.4530
14a;0.1009;2.5450;282.8540
15b;0.1298;5.4790;775.7430
16c;0.2351;3.4970;7682.9370
17c;0.1490;2.9780;7415.8510
18b;0.0897;3.6270;1701.3810
19a;0.2706;15.6100;1015.7900
1c;0.2875;0.6140;463.7230
20c;0.1421;3.8560;4708.5600
21c;0.2668;11.3940;690.0510
22b;0.2253;13.4020;1080.6700
23b;0.2964;12.6510;154.8530
24a;0.5629;31.1480;3401.9650
25a;0.1103;11.2370;1907.7130
26c;0.1875;15.4580;6197.5280
27c;1.0259;38.2970;57.9220
28a;0.2783;118.2280;3150.1240
29b;0.6259;1613.5280;4736.3080
2a;0.0999;1.1890;288.3680
30a;0.2971;24.1580;4177.4410
31b;1.0216;23.6510;2739.9130
32b;0.0677;0.9410;290.5290
33c;0.8064;94.8840;827.6780
3b;0.0426;0.4480;104.2220
4a;0.1716;0.8720;1769.3650
5a;0.1060;0.7780;302.0980
6b;0.1498;0.4880;411.9300
7c;0.6126;1.8930;13726.4940
8c;0.3237;2.2610;77879.8050
9c;0.1296;1.9440;3921.3280
