10b;0.1248;1.5270;199.4060
10c;0.1946;2.7190;2453.9390
11b;0.3313;2.2020;26.6650
11c;0.1696;2.0150;127.6240
11d;0.1611;1.9490;131.1770
12b;0.1800;2.4290;87.7470
12c;0.2796;4.8820;509.9630
13a;0.1702;6.6490;1159.2700
13b;0.3409;5.6160;542.7160
13c;0.1677;6.1590;525.0110
14a;0.2153;1.9670;208.8770
14c;0.1727;1.9090;451.1410
15a;0.3561;7.5090;8696.7000
15c;0.1364;4.7590;718.8000
15d;0.1373;5.0560;745.6420
16b;0.3019;5.3190;2970.8040
16c;0.1757;2.0990;1174.2330
16d;0.1500;2.1240;1010.4240
17a;0.2265;3.4610;2192.1330
17b;0.1827;4.2320;1290.6930
17c;0.1810;3.7200;1177.5120
17d;0.1785;3.8820;1253.1760
17e;0.2168;3.4710;1915.4540
18b;0.2765;2.2030;153.7870
18c;0.1664;4.0990;3261.4820
19a;0.4674;9.1890;179.8670
19b;0.3744;8.3350;103.4510
19c;0.2708;8.2500;399.1450
1a;0.0478;0.5610;94.0300
1b;0.0465;0.5020;88.5230
1c;0.0465;0.6770;82.3210
20b;0.2501;5.7660;794.5130
20c;0.4536;5.7070;1008.8030
21a;0.4078;4.7050;31.7280
21c;0.4110;4.4850;32.0520
22a;0.2247;13.7750;296.4900
22b;0.4172;13.7780;187.2210
22d;0.3935;13.4660;746.5420
23a;0.5535;20.4940;206.2060
23c;0.2986;18.6500;267.5430
24a;0.3961;40.0540;169.6790
25b;0.2900;4.5620;636.6730
25c;0.5305;11.7910;2303.2670
26b;0.4061;27.4150;88.7500
26c;0.2786;31.1030;1091.9150
27a;0.4499;39.1440;22.3470
27c;0.6498;38.3540;22.5470
28a;0.3628;132.0620;924.3240
28b;0.5723;126.9960;490.9610
29b;0.6956;1947.6600;13.8850
29c;1.1206;1934.8510;143.7700
2a;0.0875;0.5300;410.8280
2b;0.0774;0.4950;365.6090
2c;0.0443;0.4450;18.0380
30a;0.8679;40.5370;1101.6630
30c;0.4643;42.7180;2156.9560
31b;0.2329;19.0910;28.9420
31c;0.4912;18.5400;223.8720
32a;0.0617;0.5550;9.5140
33a;0.3562;125.6960;28.2860
33c;0.4195;88.6260;58.4560
3b;0.0323;0.4020;76.8410
3c;0.0420;0.4400;244.3540
4a;0.0550;0.5220;81.4340
4c;0.0490;0.5620;105.3290
5a;0.0503;0.7670;125.8850
5b;0.0571;0.7820;118.4960
6a;0.0441;0.4290;13.3740
6b;0.0409;0.5340;146.4130
6c;0.0401;0.4600;8.8520
6e;0.0438;0.4270;13.8310
6f;0.0503;1.2920;1378.2810
7b;0.3057;2.1120;171.3030
7c;0.1526;2.0460;1958.0500
8a;0.1985;2.2300;615.2860
8b;0.0849;1.7310;130.5690
8d;0.2291;1.1750;1784.4070
9a;0.1879;3.9020;211.4580
9b;0.2294;2.9770;193.2640
9d;0.1571;4.7950;2204.3740
10a;0.1635;3.1370;312.9630
11a;0.2016;2.0310;28.6520
12a;0.1715;2.8340;129.4530
13d;0.4001;3.8860;2898.0360
14b;0.1971;2.0000;80.8880
15b;0.4929;8.9430;2626.7710
16a;0.2294;2.2280;198.7120
17f;0.2017;4.1810;2138.7540
18a;0.1328;4.1680;63133.7270
19d;0.2180;14.6230;20226.2140
1d;0.0482;0.4670;82.1980
20a;0.2086;5.9240;4285.3590
21b;0.6123;4.9500;30.3500
22c;0.3884;14.2940;652.5320
23b;0.2527;11.0890;882.5820
24b;0.8734;36.1750;25.8640
25a;0.5831;12.5140;1524.2410
26a;0.4721;21.5990;784.7180
27b;0.4476;36.9130;450.1990
28c;0.6859;122.9200;3598.1680
29a;0.8595;2060.0170;41.9910
2d;0.0607;0.5000;536.1750
30b;0.4253;38.4290;154.0100
31a;0.5789;20.1910;219.2780
32b;0.0667;0.6520;181.9290
33b;0.3631;132.2910;28.9440
3a;0.0404;0.4060;123.5020
4b;0.0655;0.4870;72.1310
5c;0.0558;0.7280;149.7420
6d;0.0463;0.5790;3751.7310
7a;0.1039;2.1150;626.4470
8c;0.1471;1.7040;8351.6350
9c;0.1457;7.6130;425.8770
