10a;1.4067;3.5310;1078.0020
10c;0.5597;1.2620;1841.7150
11a;0.1989;2.4010;390.8330
11d;0.1216;2.2490;556.7770
12a;0.1514;2.4860;660.6470
12b;0.2414;2.3400;331.3310
12c;0.3717;2.2550;1177.8140
13a;0.4717;-1.0000;-1.0000
13b;0.1839;3.8420;557.3890
14a;0.1946;2.1730;631.7660
14b;0.3288;2.5330;430.4510
14c;0.3162;2.1850;914.4010
15a;0.1872;5.7580;850.7640
15b;0.2113;5.7940;769.6820
15c;0.3181;6.1290;864.8140
15d;0.3213;5.3790;855.4980
16a;0.4022;2.4540;695.2730
16c;0.2995;2.7140;1999.7960
16d;0.3107;2.3030;1715.5070
17a;0.0877;3.6440;2464.4980
17b;0.1970;3.6310;1552.0820
17c;0.2163;3.9680;1496.1450
17d;0.2171;3.7410;1550.3370
17e;0.3215;5.0140;13521.5800
17f;0.1029;1.1550;14795.2290
18a;0.4748;1.9560;985.9090
18b;0.4150;1.4510;1050.2860
19a;0.5655;12.0980;653.1330
19b;0.2653;11.7480;671.5630
19d;0.7223;14.9870;2896.0910
1a;0.1433;0.6190;575.6810
1b;0.1162;0.7050;677.6350
1c;0.2103;0.8680;465.0590
1d;0.1158;0.5870;681.9730
20a;0.5664;7.0780;1742.5740
20b;0.7675;12.9630;1392.1170
20c;0.3019;6.8000;1137.9050
21a;0.3010;5.1740;437.6760
21b;0.3389;5.1570;429.1750
22b;0.5372;16.0800;901.0090
22c;0.4548;15.1680;1403.2760
23a;0.2077;15.6630;915.6520
23b;0.2102;15.1890;479.2080
23c;0.2992;15.3730;893.4640
24a;1.2508;49.9970;833.0020
24b;0.3943;50.1770;879.5980
25a;0.4026;4.5720;1463.7930
25b;0.2330;4.6130;734.9050
25c;0.6143;8.9550;1978.3830
26c;1.0167;31.0190;2400.9300
27a;0.4488;41.1570;556.3320
27b;0.3253;43.4000;527.7220
28b;1.6017;133.2200;2383.7310
29a;2.1062;2042.5260;1441.2950
29b;2.3094;2039.6280;1547.6820
29c;2.8666;1650.5710;2099.0230
2b;0.1922;0.5560;840.1150
2c;0.1834;0.5530;797.5120
2d;0.0937;0.5480;1042.8780
30b;0.2708;43.2770;985.0020
30c;1.4956;36.8490;2920.7490
31a;0.6516;21.3110;869.6220
31b;1.5939;24.1550;1170.4110
31c;0.5378;21.6730;934.5460
32a;0.1241;0.9090;269.8140
32b;0.1260;0.9290;481.3160
33a;1.2405;121.2000;1232.8650
33b;1.1327;116.6750;1187.8190
3a;0.1280;0.6220;295.2140
3c;0.0694;0.5200;433.2720
4a;0.1675;0.9930;305.1800
4b;0.1695;0.7690;284.0230
4c;0.3069;0.6980;347.2130
5a;0.2244;1.3340;325.9370
5b;0.2450;0.8320;329.3730
5c;0.1637;0.9460;352.8540
6a;0.0571;0.6870;253.4510
6b;0.0881;0.7830;426.9440
6c;0.0881;0.8980;249.3170
6e;0.0665;0.6760;252.7670
6f;0.0567;0.5810;3697.8310
7a;0.5021;5.6030;1340.9490
7b;0.4966;2.8870;854.4250
7c;0.6468;3.5540;1690.9690
8a;0.3295;3.4250;1062.6720
8b;0.1480;2.7080;542.3600
8c;0.0846;1.1170;3389.5660
8d;0.0906;1.2960;2880.2070
9a;0.3167;3.7840;629.1140
9c;0.1708;3.9920;832.5020
9d;0.2658;5.4880;2470.4220
10b;0.2911;2.1880;1463.0040
11b;0.1984;2.4680;400.1720
11c;0.2180;2.4570;501.6560
13c;0.2186;3.9240;467.7070
13d;0.7910;3.3050;7160.2400
16b;0.6443;2.0260;15316.1960
18c;0.3098;2.5950;2349.0660
19c;0.3593;14.4530;814.7540
21c;0.4088;5.2450;486.3260
22a;0.4223;16.1980;892.6810
22d;1.2181;15.5050;1971.0820
26a;1.0014;30.6730;1315.3590
26b;0.5143;27.9000;719.1900
27c;0.7274;40.6950;579.5540
28a;1.5776;147.2070;2330.5530
28c;1.9713;153.3670;1493.7930
2a;0.1897;0.5220;1674.0140
30a;1.2956;39.6170;2880.1440
33c;1.4834;89.3710;1211.8400
3b;0.1481;0.5730;236.0810
6d;0.0636;0.7380;4974.2980
9b;0.3317;7.9370;661.8400
