10a;0.0645;1.2490;1424.6890
10b;0.0950;1.1230;1059.0800
10c;0.1830;0.9210;4227.5160
11a;0.2395;1.8160;489.3850
11b;0.2184;2.2320;418.3550
11c;0.1682;2.1550;521.7040
11d;0.1407;1.9370;494.5120
12a;0.1265;1.9930;577.3330
12b;0.2974;1.9970;744.6910
12c;0.1094;1.4740;6034.9830
13a;0.1299;2.8460;4076.6570
13b;0.1130;3.2990;783.1360
13c;0.0900;3.1760;627.9320
13d;0.1071;2.7030;6238.8250
14a;0.1026;2.2650;641.2070
14b;0.0897;2.1620;492.3050
14c;0.1026;2.0740;809.0030
16a;0.0846;2.5890;796.7450
16b;0.2448;-1.0000;-1.0000
16c;0.0847;2.3320;1980.4820
16d;0.0937;2.3970;1749.5620
17a;0.1286;-1.0000;-1.0000
17b;0.0604;1.1650;8925.0250
17c;0.0603;1.0680;7547.9510
17d;0.0634;1.2240;7942.7510
17e;0.1075;-1.0000;-1.0000
17f;0.1245;-1.0000;-1.0000
18a;0.0677;1.1940;4001.3800
18b;0.0779;1.1010;925.3190
18c;0.0697;1.3590;4728.8580
19a;0.1277;17.6940;468.0380
19b;0.2396;16.1450;846.1610
19c;0.1125;8.6440;2814.4070
19d;0.1158;6.4040;5134.9780
1a;0.0437;0.6720;859.7790
1b;0.0544;0.5660;943.1850
1c;0.0503;0.6370;1438.7140
1d;0.0532;0.7430;1402.1920
20a;0.1374;5.3260;2065.4770
20b;0.1445;5.9010;1101.3940
20c;0.1425;5.6810;1600.8190
21a;0.2232;3.8800;501.8420
21b;0.3673;4.0540;526.9280
21c;0.2005;5.8560;507.3690
22a;0.1407;13.7210;788.1110
22b;0.1411;13.6850;726.5010
22c;0.1343;13.7540;1056.3570
22d;0.2851;15.6030;1110.1590
23a;0.3720;15.1540;1540.3230
23b;0.5335;13.4270;589.0370
23c;0.3941;11.8090;949.4170
26a;0.2001;23.3490;1330.2510
26b;0.1925;20.2290;849.3700
26c;0.1886;24.4450;1832.2290
27a;0.5240;36.3730;595.2580
27b;0.2177;36.9750;590.9370
27c;0.4042;33.6790;557.3680
28a;0.4922;117.3600;1088.9560
28b;0.2787;124.1180;1170.0550
28c;0.3001;114.1700;1164.5650
29a;0.6958;2079.7250;783.7620
29b;0.7181;1914.0850;780.8680
29c;0.6368;1960.5290;1183.0730
30a;0.3034;29.6390;950.8430
30b;0.4994;36.7460;740.6250
30c;0.2130;29.1260;3309.6650
32a;0.1101;1.0090;310.7670
32b;0.1109;0.7900;384.3960
33a;0.7504;132.8920;2103.7860
33b;0.3640;120.6830;1037.7130
33c;0.5560;93.6280;1113.1510
3a;0.0669;0.4570;1089.2330
3b;0.1011;0.4830;675.5890
3c;0.0401;0.4670;422.8400
4a;0.0409;0.7040;529.8910
4b;0.0952;0.5000;864.5640
4c;0.0378;0.5970;331.2420
5a;0.0403;1.5780;379.1340
5b;0.2186;1.9180;369.4650
5c;0.0452;0.6350;882.8120
6a;0.0591;0.5100;1688.1290
6b;0.0569;0.5460;456.3800
6c;0.0567;0.5410;439.8540
6d;0.0334;0.5760;6456.2040
6e;0.0326;0.5520;2482.4420
6f;0.0389;0.6280;4684.2730
8a;0.0682;3.3520;419.7100
8b;0.0566;1.4570;812.0280
8c;0.2122;1.0450;26069.5330
8d;0.2187;1.7600;33270.5390
9a;0.1175;3.4410;203.9700
9b;0.0881;4.1630;457.2470
9c;0.0798;3.2730;2379.8010
9d;0.2396;1.6540;6130.2040
15a;0.2827;5.2890;21626.2300
15b;0.1120;5.8560;18581.1590
15c;0.2650;4.5400;3834.9040
15d;0.1480;5.1560;3772.4690
24a;0.6254;41.2210;2497.6710
24b;0.2631;42.6620;2454.0360
25a;0.2961;3.3450;7681.7870
25b;0.2471;5.0310;933.3710
25c;0.4984;3.2460;9631.2460
2a;0.0805;0.5490;3167.8860
2b;0.0723;0.7000;3990.1220
2c;0.0671;0.6890;2565.0030
2d;0.0979;0.6930;7902.1370
31a;0.2912;14.6460;8265.9030
31b;0.6771;24.1930;1029.5640
31c;0.4041;17.1790;19983.2000
7a;0.6074;1.9670;837.3990
7b;0.3872;3.2480;936.7360
7c;0.2237;1.6650;10937.0990
