10a;0.1729;1.3310;938.4130
10b;0.1799;1.2130;397.5390
10c;0.2050;3.4310;3782.2570
11a;0.2297;2.1860;354.4690
11b;0.3090;2.6210;332.0180
11c;0.4820;2.3080;485.3170
11d;0.3620;2.0340;473.2280
12a;0.2365;2.8480;544.2160
12b;0.1924;6.3140;492.6020
12c;0.3707;6.1770;836.9190
14a;0.2765;5.3440;347.8250
14b;0.1469;2.0070;373.5270
14c;0.2623;1.6270;474.5270
16a;0.1401;2.8820;705.6480
16b;0.1448;4.5730;4147.5500
16c;0.2812;6.1710;1284.5410
16d;0.2228;6.3600;1144.3130
17a;0.1463;3.6340;1624.3410
17b;0.2693;2.5560;1025.9820
17c;0.1370;2.3920;953.2630
17d;0.1426;3.4080;1052.3300
17e;0.1175;3.3930;2108.2410
17f;0.1430;3.5260;2343.7020
18a;0.2698;3.7610;8060.4330
18b;0.1643;1.5310;547.0280
18c;0.1031;3.7070;3597.6910
19a;0.5292;8.2370;875.4650
19b;0.4596;8.8510;855.9100
19c;0.2767;7.9620;1169.9630
19d;0.8454;7.3550;10227.1400
1a;0.1306;0.5710;226.5750
1b;0.0835;0.5250;229.9160
1c;0.0774;0.6800;237.0980
1d;0.0691;0.5030;225.8840
21a;0.4611;6.1720;381.6550
21b;0.3391;4.9480;401.3060
21c;0.3724;4.9890;393.0420
22a;0.3562;16.7220;781.3600
22b;0.2039;17.2500;747.9840
22c;0.1610;13.1050;1033.5990
22d;0.4260;14.9180;1219.2160
23a;0.1668;14.0030;734.7890
23b;0.6776;14.6390;463.6670
23c;0.1706;14.2160;747.5200
24a;1.1587;43.4710;787.5040
24b;0.8071;44.6110;685.2520
25a;0.4194;10.8420;1852.0980
25b;0.5093;5.4790;1036.2730
25c;0.3594;10.7300;2631.7650
27a;0.3697;38.9630;497.0570
27b;0.4068;39.5500;484.1580
27c;0.4841;38.5260;520.6660
28a;0.8336;122.7840;816.3360
28b;0.6188;127.4930;759.3090
28c;0.7725;113.4610;997.7610
2a;0.0471;0.7540;778.0370
2b;0.0488;0.9450;785.2740
2c;0.0477;1.3300;786.9340
2d;0.1667;1.3950;810.1760
31a;0.3610;23.2200;1975.9720
31b;0.8974;22.8980;815.9640
31c;0.3575;17.8890;1059.2900
32a;0.1015;0.5970;626.7040
32b;0.0985;0.6050;786.6030
3a;0.0744;0.6270;607.9540
3b;0.0721;0.6850;518.1670
3c;0.0633;0.5660;631.7900
4a;0.0335;0.5420;334.4660
4b;0.0513;0.7510;243.0370
4c;0.0346;0.6480;375.3930
5a;0.1037;0.5890;277.0880
5b;0.1000;0.9160;290.8350
5c;0.1236;0.6040;308.3040
6a;0.0726;0.8010;539.7620
6b;0.0889;0.8060;546.2980
6c;0.0872;0.7920;463.3980
6d;0.0795;1.5300;1125.6360
6e;0.0784;0.8780;700.9820
6f;0.0568;1.2980;1808.7110
7a;0.1304;5.6810;576.2740
7b;0.2198;4.2670;498.3310
7c;0.1273;5.2340;1562.3080
8a;0.3408;4.6110;1755.5300
8b;0.2567;1.4570;1566.2720
8c;0.0840;1.7360;4806.5600
8d;0.1017;1.9480;3963.3430
9a;0.3713;2.2460;873.5070
9b;0.2351;2.3180;859.5510
9c;0.1584;2.1710;1133.1210
9d;0.2726;6.9580;3036.0320
13a;0.9190;3.3800;19777.1520
13b;0.5407;3.1980;2984.2950
13c;0.5376;3.3090;2996.2750
13d;0.4927;3.4950;17735.7270
15a;0.1252;6.7040;3117.6330
15b;0.1313;5.2460;2822.0210
15c;0.3976;4.8650;1950.2810
15d;0.6485;4.8530;2195.6530
20a;0.2819;10.9330;1869.2470
20b;0.4063;4.3620;929.0200
20c;0.1991;7.8020;1496.1090
26a;0.3598;22.5250;1525.2270
26b;0.5147;27.3780;995.8600
26c;0.2984;24.5250;1312.5740
29a;1.3255;1543.9200;2250.4010
29b;1.2451;1544.1200;2221.7490
29c;0.8519;1588.8830;1620.8550
30a;0.4108;30.8370;1090.5980
30b;0.7970;33.4990;2030.1910
30c;0.5839;42.2340;1661.6890
33a;2.6220;84.1280;2261.7570
33b;2.3906;98.2510;2016.4420
33c;2.6496;66.8470;1935.9880
