10b;0.1537;1.3970;390.0690
10c;0.1618;1.4280;2459.3670
11b;0.2629;2.2440;354.4180
11c;0.2434;2.3690;481.3800
12a;0.4206;2.2700;516.5330
12b;0.7106;2.3280;299.8330
12c;0.1832;5.0860;1120.0930
13a;0.0984;2.9140;3485.7150
13b;0.1397;2.9050;2585.5910
14a;0.1194;4.6140;1155.7830
14b;0.2180;2.3170;1048.7890
14c;0.1352;2.1400;1139.3580
15a;0.2745;5.0080;556.6870
15b;0.1786;6.5590;481.5630
15c;0.1849;4.8230;467.5830
16b;0.0912;1.9680;7085.5780
16c;0.1548;2.2070;1802.0780
16d;0.1329;1.9930;1521.8970
17a;0.1008;1.3170;4098.4730
17c;0.1078;1.3340;7942.0700
17d;0.2553;1.8700;7806.1450
17e;0.0700;1.2670;5454.4660
17f;0.0749;1.3450;8394.3100
18a;0.0934;3.4240;2010.6320
18b;0.3047;1.3680;537.3970
18c;0.0884;2.9240;2136.5970
19b;0.5288;12.9420;886.6380
19c;0.5429;11.6470;1329.5590
19d;0.1926;10.4730;2429.9490
1b;0.0975;0.4980;193.8960
1c;0.1103;0.5860;216.7200
1d;0.0871;1.0090;192.2460
20b;0.1709;5.6640;1178.4460
20c;0.1184;5.1200;1250.9170
21a;0.4091;4.2790;407.3130
21b;0.6342;4.6200;441.5820
21c;0.4228;4.3940;409.6160
22a;0.3060;14.8110;976.5420
22c;0.3577;14.8820;2680.8120
22d;0.3865;15.5900;1396.5290
23a;0.3529;13.4390;510.5350
23b;0.6051;13.1870;816.1950
23c;0.5987;12.7720;496.1140
24a;0.2995;26.3300;1825.5330
24b;0.6661;35.1270;2641.6580
25a;0.1883;5.1750;1432.3930
25c;0.1769;12.1760;2164.6360
26a;0.1894;25.3390;859.0670
26b;0.5297;22.7270;633.9080
26c;0.3312;25.1070;1397.4850
27a;0.3694;36.5020;474.8670
27b;0.7047;37.3310;482.0840
27c;0.5118;36.7000;483.2730
28a;0.3515;145.5100;1498.7020
28b;2.0102;136.5320;1620.2910
28c;0.6304;137.3920;1259.7240
29a;1.9010;1793.3400;2617.6200
29c;2.1726;1682.5510;1491.8610
2a;0.0834;0.6530;440.0430
2b;0.0845;0.6850;591.9450
2c;0.0745;0.7550;600.4530
2d;0.0714;0.5900;615.8840
30a;0.5148;39.9690;1197.8380
30b;1.2335;39.5290;1016.2940
30c;0.2536;33.8020;2679.6970
31b;0.6634;21.7230;958.9620
31c;0.2780;23.3650;2155.6980
32a;0.2216;0.8400;189.6410
33a;0.6351;129.5290;897.3040
33b;0.5195;125.0650;853.7210
33c;0.3340;91.8680;991.5490
3a;0.0872;0.6210;266.0630
3b;0.0971;0.5040;218.7070
3c;0.0851;0.5700;388.0840
4a;0.0795;0.6690;292.7850
4b;0.0766;0.7360;246.3110
5a;0.1094;0.7360;304.6270
5b;0.3310;0.7100;291.7170
6a;0.1554;0.7090;224.5290
6b;0.0882;0.8530;405.8850
6e;0.1219;0.7380;225.3740
6f;0.0338;0.6200;3433.1220
7a;0.1810;2.3130;724.1120
7c;0.1948;2.2940;3453.6900
8a;0.1647;1.6320;807.4640
8b;0.3102;1.8120;442.3900
8d;0.1006;1.1320;15478.0990
9a;0.2900;2.6040;904.6320
9b;0.2864;2.3260;803.6660
9c;0.2944;2.3440;1301.8480
9d;0.2078;3.7570;1933.5280
10a;0.2094;1.3810;702.5760
11a;0.2273;2.2090;382.7340
11d;0.2177;2.1820;513.3830
13c;0.1677;3.6450;2606.5330
13d;0.1183;3.2470;3573.7680
15d;0.1872;4.3840;1027.3850
16a;0.1627;2.2480;523.4990
17b;0.1023;1.2490;7623.8920
19a;0.9085;8.6790;965.7690
1a;0.1143;0.7160;224.1930
20a;0.1774;4.5580;6053.6520
22b;0.2896;23.1270;987.5690
25b;0.4210;4.8070;682.5830
29b;2.0848;1760.8670;2549.6300
31a;0.5283;19.8350;1537.7720
32b;0.2343;0.8090;311.2530
4c;0.1208;0.6900;306.2210
5c;0.1027;0.7420;2554.6820
6c;0.0911;0.5830;211.6420
6d;0.1307;0.7880;5003.7460
7b;0.4741;2.9330;527.3400
8c;0.0931;1.2060;19375.8880
