10a;0.1697;1.1910;941.8820
10b;0.1800;1.3160;417.0720
10c;0.2150;2.6750;3888.7900
11a;0.2511;2.2320;369.7130
11b;0.3054;2.5160;360.3260
11c;0.4743;2.6470;517.9080
11d;0.3081;2.2160;493.5190
12a;0.2586;3.1660;540.3130
12b;0.1954;2.4950;443.6690
12c;0.3853;4.7460;903.2860
14a;0.2879;2.2210;331.3770
14b;0.1446;2.1570;406.6190
14c;0.2742;1.8950;482.4840
16a;0.1440;3.2680;722.0490
16b;0.1495;4.9810;4830.3760
16c;0.2792;5.8440;1313.2620
16d;0.3507;4.9990;1175.9970
17a;0.1497;3.7790;1694.6830
17b;0.1662;2.5040;1021.3860
17c;0.1425;3.4250;933.9250
17d;0.1398;3.1600;1027.6100
17e;0.1177;3.4400;2235.0120
17f;0.1376;3.5630;2359.2140
18a;0.2761;2.3370;8135.8670
18b;0.1622;2.0840;544.2340
18c;0.1046;3.7090;3641.7860
19a;0.6307;9.9130;934.7500
19b;0.4762;8.8030;877.9830
19c;0.6857;8.3650;1388.3370
19d;0.9154;8.0180;8570.3280
1a;0.1354;0.6150;232.4590
1b;0.0892;0.5550;228.0990
1c;0.0775;0.7200;236.2120
1d;0.0698;0.4700;220.4400
21a;0.3763;4.9940;379.7920
21b;0.5035;5.4100;398.9390
21c;0.3637;4.8640;398.8340
22a;0.3867;13.2900;776.8040
22b;0.2442;17.3700;741.3500
22c;0.1791;13.7520;1036.4080
22d;0.2652;16.4170;1246.0740
23a;0.3318;13.8070;793.5740
23b;0.5122;14.2750;460.2670
23c;0.3303;13.6830;801.5620
24a;0.9337;44.9550;820.8100
24b;1.2291;39.7060;773.1880
25a;0.3991;9.8760;1878.1970
25b;0.5144;5.1180;1039.1420
25c;0.1889;10.4130;2576.9010
27a;0.5684;39.4030;545.5830
27b;0.2900;40.2370;511.5080
27c;0.5829;40.5080;513.8370
28a;0.9121;126.9260;844.8330
28b;0.6689;127.6180;794.8200
28c;0.8334;119.6110;1013.2260
2a;0.0479;0.9620;779.3160
2b;0.0509;0.8470;767.6020
2c;0.0483;0.9090;761.3000
2d;0.0448;1.3570;802.9730
31a;0.5488;21.3570;1942.8050
31b;0.8489;29.3130;827.0370
31c;0.2161;17.9190;1135.3690
32a;0.0988;0.8130;658.2950
32b;0.1003;0.5840;850.4090
3a;0.0850;0.6770;658.2540
3b;0.0774;0.4210;558.8650
3c;0.0703;0.6830;692.9010
4a;0.0382;1.2800;341.9230
4b;0.0581;0.6250;239.5950
4c;0.0380;0.8540;379.7370
5a;0.1101;0.6740;295.2460
5b;0.1038;0.6030;279.6430
5c;0.2927;0.6830;321.1950
6a;0.0760;0.9810;533.5520
6b;0.1064;1.6090;569.8060
6c;0.0940;0.7570;476.2480
6d;0.0799;1.2850;1171.8440
6e;0.0821;0.6920;703.6200
6f;0.0611;1.1510;1758.0540
7a;0.1474;5.3170;586.2260
7b;0.2448;4.4750;499.7850
7c;0.1311;5.7120;1558.6600
8a;0.2028;4.4730;1845.0290
8b;0.2543;1.5240;1515.9430
8c;0.1002;4.7720;4733.7660
8d;0.1308;2.3810;3911.3410
9a;0.5694;2.2870;850.3570
9b;0.2543;2.4140;855.3850
9c;0.1486;2.2710;1156.1800
9d;0.2590;6.1340;3048.3490
13a;0.4139;3.2570;19822.2820
13b;0.6876;3.1480;1848.4580
13c;0.5485;3.5730;2932.0460
13d;0.2616;5.8310;18242.5490
15a;0.1320;5.0490;3051.8240
15b;0.3250;5.4520;3098.3690
15c;0.4363;4.8710;2065.8050
15d;0.4153;5.2390;2310.5480
20a;0.2916;9.6030;1980.8650
20b;0.6151;12.5710;984.5380
20c;0.2369;12.0760;1577.9830
26a;0.3668;22.7640;1476.5170
26b;0.2623;28.1520;975.7470
26c;0.2971;24.5270;1274.2490
29a;1.2196;1666.6950;2659.2580
29b;1.2218;1685.0960;2433.0100
29c;0.8672;1631.4600;1675.3310
30a;0.6536;31.0590;1174.6890
30b;0.7656;31.8710;2105.1030
30c;0.5150;40.8640;1658.4560
33a;2.6447;87.3150;2226.1520
33b;2.3273;99.4230;1974.7380
33c;2.6060;69.0440;1916.3350
