10a;0.1470;3.3270;313.4820
10b;0.3440;1.3940;179.4980
10c;0.1271;3.2810;2503.7030
11a;0.1880;2.1190;52.1050
11b;0.2210;2.1310;46.6800
11c;0.1968;1.9850;123.7770
11d;0.4001;1.9670;107.2250
12a;0.1936;2.5840;175.8630
12b;0.3659;2.0770;89.1220
12c;0.3425;4.3990;564.2980
13a;0.1345;6.8740;1223.6930
13b;0.4965;3.3830;163.9430
13c;0.5187;3.4980;127.4430
13d;0.1843;6.1690;1857.7950
14a;0.1421;1.8580;214.4710
14b;0.2124;1.9220;85.8840
14c;0.1482;1.8400;442.5560
16a;0.3968;3.9510;232.0970
16b;0.4803;6.3090;2436.8410
16c;0.2249;6.0320;1248.6400
16d;0.2299;6.5190;1136.1220
17a;0.1214;3.8580;2535.8080
17b;0.1733;1.3010;678.4130
17c;0.1569;1.2550;227.2760
17d;0.3178;1.2430;300.9590
17e;0.1159;3.6550;2126.8920
17f;0.0958;1.7260;2859.5020
18a;0.1051;1.2840;294.7830
18b;0.1132;2.2470;173.8690
18c;0.1077;4.6670;2479.0120
19a;0.5496;9.9070;210.3380
19b;0.2721;9.7460;107.3490
19c;0.3052;10.6280;299.0860
19d;0.4639;11.3330;3801.6050
1a;0.0502;0.7760;92.5070
1b;0.0494;0.5170;86.7300
1c;0.0513;0.5730;83.9510
1d;0.0511;0.5270;85.4690
20a;0.1716;11.7040;1713.7970
20b;0.3661;5.3340;711.0850
20c;0.2696;5.4740;680.8670
21a;0.3111;4.6290;55.1150
21b;0.3347;4.7180;49.5200
21c;0.4084;4.4830;27.0340
22a;0.2353;13.4770;275.5170
22b;0.5973;13.7290;176.2650
22c;0.2747;13.3210;621.0730
22d;0.4549;14.0700;714.8750
23a;0.5092;16.1150;199.9880
23b;0.2040;12.8240;26.5830
23c;0.8686;15.8930;260.7930
26a;0.4744;24.8900;374.6810
26b;0.6284;25.3670;533.1460
26c;0.3726;23.9740;764.3220
27a;1.0700;39.1940;22.3050
27b;0.4707;38.9210;14.6210
27c;0.4912;38.1320;26.4990
28a;0.5551;124.9270;313.2130
28b;0.5927;126.3710;247.9740
28c;0.7383;125.3300;296.4810
29a;1.1531;1940.1260;126.6900
29b;1.0970;1907.0960;120.1450
29c;1.0613;2107.1970;120.8730
30a;0.6134;38.5270;304.2010
30b;0.5940;34.4180;200.0510
30c;0.6598;43.1320;934.4560
32a;0.0578;0.5990;9.0630
32b;0.0574;0.7190;195.1140
33a;0.8729;134.1710;27.5850
33b;0.8440;137.5820;22.2770
33c;0.4231;93.4500;63.7360
3a;0.0313;0.4470;120.9240
3b;0.0471;0.4150;81.9030
3c;0.0321;0.4430;244.6260
4a;0.0478;0.5030;84.0680
4b;0.0490;0.5080;70.4820
4c;0.0482;0.5070;98.6640
5a;0.0456;0.8850;119.5610
5b;0.0584;0.6190;109.6320
5c;0.0439;0.6550;146.9250
6a;0.0557;0.4490;13.7260
6b;0.0572;0.5430;161.4210
6c;0.0574;0.4850;9.0970
6d;0.0539;0.5530;4218.4540
6e;0.0566;0.5530;16.4830
6f;0.0618;1.4250;1821.5960
8a;0.1618;3.7170;703.0040
8b;0.1708;1.8630;126.1840
8c;0.0913;1.0510;3943.4640
8d;0.1428;1.2270;1753.7080
9a;0.2722;2.6570;178.9900
9b;0.4555;2.9560;197.6540
9c;0.1737;3.6350;302.2960
9d;0.3851;8.0970;2582.0430
15a;0.2617;5.1010;66887.7230
15b;0.1855;6.5160;46969.8180
15c;0.2318;-1.0000;-1.0000
15d;0.2346;-1.0000;-1.0000
24a;0.5380;38.4170;114.1560
24b;1.0731;37.2580;58.2350
25a;0.2960;10.5450;2259.7170
25b;0.3271;4.3960;229.4940
25c;0.5162;11.0680;3654.4760
2a;0.0742;0.5660;538.1580
2b;0.0732;0.4780;561.6970
2c;0.0730;0.4920;533.5470
2d;0.0783;1.3330;1197.9670
31a;1.0633;19.5240;4000.2910
31b;0.8635;19.8630;304.7970
31c;0.7799;20.4940;4080.8000
7a;0.3605;2.9020;1661.5250
7b;0.7011;2.6220;417.3840
7c;0.4109;2.6640;2216.0640
