10a;0.1502;3.2160;892.8160
10b;0.2315;1.3210;395.5850
10c;0.1552;2.7220;2922.0410
11a;0.3823;2.6830;1260.2610
11b;0.2136;6.7710;789.6040
11c;0.5436;2.0890;933.2650
11d;0.2199;2.1820;1198.1040
13a;0.5980;2.5150;3901.7910
13b;0.1549;4.1900;654.3390
13c;0.1232;3.3250;628.8390
13d;0.1425;2.0570;13541.5120
14a;0.2860;1.6900;4475.2090
14b;0.2061;2.4460;1440.5130
14c;0.1068;1.4140;3864.4940
15a;0.1671;4.6770;1876.9910
15b;0.1404;7.5210;927.2610
15c;0.1387;5.8060;750.1270
15d;0.1400;4.4890;734.4770
16a;0.3199;3.6980;775.0940
16b;0.2585;1.9090;10728.5970
16c;0.1561;1.7300;3270.6200
16d;0.1821;1.7250;3032.3240
18a;0.2926;1.0110;2273.4550
18b;0.0763;3.5890;878.1950
18c;0.0684;2.2870;1739.4630
19a;0.3881;10.4980;729.4080
19b;0.3654;10.9130;1046.5880
19c;0.1689;14.9390;973.7950
19d;0.2233;13.7420;2547.1360
20a;0.2986;7.6350;2992.1640
20b;0.3060;11.1540;2029.7670
20c;0.1638;4.8850;1796.7180
21a;0.3662;4.0360;1226.1030
21b;0.4554;3.9980;1287.2570
21c;0.4346;4.3490;501.6990
23a;0.1542;13.4330;739.0300
23b;0.3816;13.5450;1007.3730
23c;0.2006;11.4910;890.9860
24a;0.7306;33.6240;2073.3360
24b;0.2493;47.8200;833.3640
25a;0.1964;10.9280;1486.8200
25b;0.1440;8.2640;979.7680
25c;0.1383;9.9830;3438.9050
26a;0.2992;20.3530;1323.0090
26b;0.5185;21.0000;944.1270
26c;0.3459;22.0800;29183.9600
29a;0.6381;1968.4670;864.9870
29b;0.6482;1967.1870;847.8540
29c;0.8571;1892.3500;2409.1840
2a;0.0947;0.6660;2287.8510
2b;0.1161;0.5400;1882.5530
2c;0.1070;0.5820;230.3470
2d;0.0380;0.6880;803.5190
30a;0.3755;37.8130;1110.9810
30b;0.2473;39.2220;1213.6120
30c;0.2100;30.5680;2180.6540
31a;1.3986;23.1080;2361.3820
31b;0.1831;20.4110;1283.9520
31c;0.1781;16.6510;1902.8260
32a;0.0991;0.7760;780.0370
32b;0.0976;0.7520;761.7680
33a;0.2395;116.6630;936.1080
33b;0.4470;121.0550;948.5710
33c;0.2640;83.5050;995.4660
3a;0.0619;1.9110;1389.6860
3b;0.0705;2.9780;780.1670
3c;0.0520;0.4320;1917.0990
4a;0.1204;0.4910;2062.5650
4b;0.1087;0.4740;599.5810
4c;0.1206;0.4770;3960.4650
6a;0.1385;0.5250;738.3440
6b;0.0643;0.9490;505.2450
6c;0.0642;0.8430;495.1810
6d;0.1548;0.4850;3175.8850
6e;0.1563;0.4070;3151.0270
6f;0.0477;0.5460;5995.2100
7a;0.1492;2.0750;1576.1880
7b;0.3665;2.0580;816.2260
7c;0.1185;5.2550;2374.4530
8a;0.3113;3.2610;1972.9530
8b;0.0824;2.4530;572.2420
8c;0.1555;1.0690;11645.9960
8d;0.1718;1.0730;5209.0200
9a;0.2180;2.7350;732.2510
9b;0.4730;3.8700;775.6140
9c;0.1937;5.4510;1598.1390
9d;0.2145;3.7450;2352.5310
12a;0.1698;1.8550;1478.8490
12b;0.1289;2.8020;516.2960
12c;0.1629;1.7530;1670.9520
17a;0.2193;1.3490;8923.4410
17b;0.1407;4.3980;37203.4030
17c;0.1313;1.2160;2565.4720
17d;0.1284;1.2170;7321.8910
17e;0.2548;1.2900;5706.2970
17f;0.1928;1.4410;32206.8650
1a;0.0783;1.1800;2368.5980
1b;0.1477;0.5180;1552.7680
1c;0.0771;0.6210;1115.3790
1d;0.3427;0.5230;1718.1930
22a;0.4916;14.2870;5182.3030
22b;0.2416;14.3140;2197.7390
22c;0.5866;12.3670;3042.0470
22d;0.1896;9.9010;4422.0820
27a;0.3766;36.3680;1090.4700
27b;0.3167;33.4390;703.6260
27c;0.8950;34.1060;747.6460
28a;1.1924;119.3820;17543.8520
28b;1.5836;105.0040;3631.3130
28c;0.5087;117.5560;10203.1640
5a;0.0975;1.5580;1124.9430
5b;0.0956;0.6710;356.1060
5c;0.0784;0.9550;2566.4970
