10a;0.1444;2.7400;263.7130
10c;0.4731;1.8490;2895.4450
11a;0.1657;2.1280;27.7240
11c;0.1151;2.1700;124.1600
11d;0.1429;1.9230;122.4040
12a;0.2479;3.6130;156.0960
12b;0.4328;2.0370;94.3320
13a;0.1963;9.3170;1985.1610
13c;0.4261;6.2200;591.5580
13d;0.1527;9.5350;1640.4100
14b;0.1150;1.9800;77.9230
14c;0.1836;1.8920;415.4720
15a;0.1810;5.4110;268.8010
15c;0.1560;4.3600;422.4940
15d;0.1500;4.5020;566.6060
16a;0.1792;2.1320;132.5730
16b;0.4550;3.6700;8319.5380
16d;0.1106;2.0950;1085.5290
17a;0.1112;1.3910;5936.4230
17b;0.1049;1.2650;4879.4830
17d;0.1082;1.3120;4852.0030
17e;0.0870;1.2830;7646.6770
17f;0.1026;1.3520;6326.4360
18a;0.0997;3.6240;2113.5500
18c;0.1276;6.6120;2297.4490
19b;0.5524;9.8660;99.8380
19c;0.3802;12.4770;319.1370
19d;0.3508;11.9490;3948.2440
1a;0.0691;0.6550;97.0310
1b;0.0738;0.4890;95.3730
1d;0.0700;0.6100;91.5300
20a;0.1996;5.4390;1279.9370
20b;0.2341;5.9070;681.8680
21a;0.1524;4.8160;28.5130
21b;0.1544;4.8010;94.8630
22a;0.2532;13.9030;278.0290
22c;0.3564;13.9930;570.2340
22d;0.2571;13.5420;598.0780
23a;0.4176;13.9540;196.0160
23c;0.5061;18.4920;253.5180
24b;0.4597;38.7110;37.8040
25b;0.1845;4.6560;226.8060
25c;0.1471;9.3640;2544.9880
26a;0.2576;24.8130;319.9790
26b;0.2979;26.9490;70.9180
27a;0.4552;39.8790;29.8680
27b;0.5403;38.1110;13.2230
28b;0.2979;124.5030;242.7480
28c;0.5799;138.4180;292.0960
29a;1.5157;2025.8250;34.9800
29c;0.7338;2056.5940;72.4380
2b;0.0525;0.7280;1207.7680
2c;0.0514;0.5340;20.6940
2d;0.0538;0.5270;523.4240
30b;0.3633;32.8130;405.0500
30c;0.5185;36.9060;2298.6670
31a;0.3191;19.1130;219.4710
31c;0.2242;24.8800;230.8950
32a;0.0782;0.6430;9.4950
33a;0.5178;135.6270;25.0890
33b;0.3952;139.5570;26.4550
3a;0.0469;0.5930;130.2370
3c;0.0481;0.6840;206.9160
4b;0.0682;0.5020;64.6230
4c;0.0708;0.7120;73.7390
5b;0.0429;0.7040;119.7470
5c;0.0608;1.1630;156.1000
6a;0.0781;0.4510;12.9700
6c;0.0477;0.4520;10.3860
6d;0.0770;0.5080;4063.5200
6e;0.0778;0.4250;13.1130
6f;0.0474;0.4770;3417.0510
7a;0.1836;2.0630;102.5540
7b;0.2659;2.1550;77.2120
8a;0.1694;3.9320;728.9410
8b;0.1797;1.9850;113.3090
8d;0.2743;2.8640;1316.6060
9a;0.2208;2.9310;188.6960
9b;0.2414;2.9090;185.2840
9d;0.1332;6.1190;2308.7500
10b;0.1672;3.5660;2172.6580
11b;0.0977;2.1920;373.4220
12c;0.1951;6.6460;553.3340
13b;0.2668;6.5480;621.2490
14a;0.1886;1.9610;231.7540
15b;0.1685;4.7570;416.0070
16c;0.1082;2.2080;1395.7730
17c;0.1120;1.2070;4929.5400
18b;0.1142;1.4850;2406.9950
19a;0.8001;9.1220;190.6980
1c;0.0453;0.6650;93.9390
20c;0.2870;5.6410;2064.6590
21c;0.3732;4.5010;54.2790
22b;0.2793;13.1280;246.3420
23b;0.2586;13.3950;25.3700
24a;0.5451;38.4940;115.5470
25a;0.1510;10.4960;1439.8690
26c;0.3665;25.6600;1609.2530
27c;0.2521;37.7890;32.7640
28a;0.6476;135.4210;352.5930
29b;1.5207;1913.8990;26.6220
2a;0.0512;0.7670;1415.1720
30a;0.5130;34.8660;2302.4230
31b;0.5144;19.6650;306.4430
32b;0.0806;0.7370;180.2920
33c;0.3304;98.5090;30.1290
3b;0.0415;0.3410;65.7360
4a;0.0734;0.4590;61.0240
5a;0.0461;0.5630;115.0120
6b;0.0478;0.4940;144.1460
7c;0.1206;2.0480;8589.2030
8c;0.1684;1.5270;6260.7930
9c;0.1679;4.9280;1755.1740
