10a;0.2433;1.1950;248.2890
10b;0.2647;1.1590;104.9750
10c;0.1690;2.8510;1647.7710
11a;0.1812;2.3500;29.5050
11b;0.2046;2.1860;2.6780
11c;0.1973;2.1810;135.2800
12a;0.1958;2.1520;603.9150
12b;0.3897;2.3020;279.6840
12c;0.2703;2.2040;1536.3100
13a;0.2743;4.0490;1872.1240
13b;0.3248;7.3380;623.8480
13c;0.3263;5.9020;509.2050
13d;0.2991;3.4180;3658.7720
14a;0.1208;2.1880;197.0880
14b;0.1077;2.1190;77.8200
14c;0.1123;1.9890;411.3890
15b;0.4068;4.9920;702.5260
15c;0.6656;4.8950;791.3170
15d;0.8136;4.9290;967.2340
16a;0.1791;2.1240;132.1160
16b;0.1147;5.0030;3880.6810
16c;0.1529;6.4410;1233.2310
16d;0.1513;5.2800;1160.8880
17a;0.1338;2.6650;2661.3660
17c;0.1095;3.1020;1539.6700
17d;0.2674;3.5500;1649.9960
17f;0.1442;3.5430;2251.1270
18a;0.2226;2.1070;248.0390
18c;0.2792;4.0680;2489.5950
19a;0.6069;10.7520;182.5390
19b;0.7266;17.2780;179.8280
19c;0.8171;18.1520;376.2400
19d;0.1652;12.8510;2678.2470
1a;0.0563;0.7310;4.7910
1b;0.0594;0.4320;0.1270
1d;0.0586;0.6870;0.2220
20b;0.4193;7.2150;208.1360
20c;0.1535;10.8760;952.8730
21b;0.1980;4.5730;26.2230
21c;0.3331;4.6350;32.3110
22a;0.1818;13.6610;253.2430
22b;0.1753;13.9840;213.8290
22c;0.1645;13.6550;509.8850
22d;0.1776;15.6520;602.2640
23a;0.3989;13.9000;873.8340
23b;0.2711;12.9090;29.6660
23c;0.2052;13.0960;871.8420
24a;0.2584;44.0280;127.9440
24b;0.5500;43.7060;72.1990
25a;0.1446;9.0110;1822.1610
25b;0.2009;4.6170;209.3680
26a;0.2420;24.9170;312.2470
26b;0.3339;26.1280;74.1650
26c;0.2442;23.1140;1245.5560
27a;0.5700;38.4070;28.7080
27b;1.1144;39.2260;6.5670
27c;0.3450;38.5350;29.9280
28a;0.2801;124.5590;285.7500
28c;0.4611;125.1360;278.2610
29a;1.7294;2007.3520;23.0570
29b;1.9272;1991.8960;16.5400
29c;0.6509;1979.5770;85.0700
2a;0.1244;0.6650;546.8330
2b;0.1546;0.9020;514.7070
2d;0.1139;0.6980;435.6680
30a;0.4000;35.1340;1045.3440
30b;0.1973;36.0220;278.6520
30c;0.2800;32.8980;1843.5110
31a;0.2044;23.7650;1940.4940
31b;0.5009;19.9330;275.9370
31c;0.2163;22.7680;2147.3920
32a;0.0526;0.6600;9.2220
33b;0.2374;146.9720;642.7090
33c;0.4761;95.8420;725.1150
3a;0.0761;0.4630;253.9660
3b;0.0765;0.3710;72.0410
3c;0.1149;0.4540;385.1000
4a;0.1021;0.4820;57.2290
5a;0.1887;0.6940;289.0180
5b;0.1770;0.8110;296.0640
6b;0.0790;0.6570;196.4250
6d;0.0817;0.6790;202.9670
6f;0.0796;1.3610;1434.3700
7a;0.1586;2.2010;88.8340
7b;0.1595;2.1560;86.3640
7c;0.4670;4.5540;1178.5740
8a;0.0963;3.6260;874.1190
8d;0.2700;1.4340;4542.4750
9a;0.2858;3.2110;191.5160
9b;0.2443;3.1190;178.9070
9d;0.3171;4.5190;1886.5960
11d;0.1566;2.2060;161.5870
15a;0.6653;4.7000;784.9350
17b;0.1322;3.2170;1616.6060
17e;0.1617;1.3840;3649.4710
18b;0.3026;3.8990;1725.6010
1c;0.0628;0.5030;0.8660
20a;0.1313;10.2540;3049.3020
21a;0.4630;4.8440;30.9420
25c;0.1432;10.7130;1957.0440
28b;0.3142;128.0260;206.4680
2c;0.1580;0.6480;502.2090
32b;0.0526;0.6840;174.4560
33a;0.2178;140.0340;678.3240
4b;0.0946;0.5000;53.5490
4c;0.0830;0.5520;76.6780
5c;0.1937;0.8240;327.8670
6a;0.0841;0.7110;205.3370
6c;0.0905;0.7600;199.5170
6e;0.0914;0.6500;207.6300
8b;0.1485;1.6970;231.8020
8c;0.7087;1.5570;17110.4610
9c;0.2016;4.7730;1249.1870
