10a;0.1745;1.3330;1114.1920
10b;0.1892;1.1690;437.8120
10c;0.2075;3.5850;3607.1500
11a;0.2588;2.1590;380.4970
11b;0.3398;2.4050;367.3380
11c;0.5142;2.5560;574.5780
11d;0.3400;2.1500;516.2230
12a;0.2693;3.5260;555.7140
12b;0.2159;3.8520;474.2660
12c;0.4656;6.2880;899.9590
14a;0.3334;2.2520;374.7670
14b;0.1664;2.0820;398.4790
14c;0.3022;1.6990;506.4810
16a;0.1670;6.6560;759.8000
16b;0.1728;5.1590;4786.9490
16c;0.3311;6.4150;1421.9280
16d;0.2507;4.3380;1226.3530
17a;0.3580;3.3310;1792.1700
17b;0.1942;3.5250;1058.8710
17c;0.1600;3.1730;1018.3020
17d;0.1595;3.3580;1150.4580
17e;0.1397;3.5750;2253.3700
17f;0.1457;3.3250;2474.7220
18a;0.3234;3.7070;7793.2550
18b;0.1794;2.0360;555.8160
18c;0.1198;3.5990;4015.6390
19a;0.6220;8.3170;914.5040
19b;0.6767;10.5050;1053.7730
19c;0.2882;8.2190;1210.8100
19d;1.0162;8.8150;8749.7230
1a;0.1455;0.6380;243.6730
1b;0.0918;0.6400;251.4370
1c;0.0817;0.6440;268.6010
1d;0.0759;0.6320;241.1700
21a;0.5792;5.8050;487.7760
21b;0.3799;5.0780;409.3110
21c;0.5946;5.8800;464.2470
22a;0.2281;12.9900;840.4660
22b;0.2310;14.9950;819.3320
22c;0.3582;13.8020;1101.3060
22d;0.2719;18.0560;1354.2950
23a;0.1721;16.0590;982.9830
23b;0.7294;16.9050;492.3460
23c;0.1723;14.1540;783.4210
24a;1.1548;44.9590;851.8580
24b;0.8981;45.0760;848.8250
25a;0.4349;9.4090;1956.5950
25b;0.7283;9.0790;733.3300
25c;0.2039;10.4050;2732.3070
27a;0.4031;40.8740;572.8260
27b;0.5132;41.8040;552.3930
27c;0.7186;44.0900;634.5980
28a;0.8192;130.8970;855.6880
28b;0.6931;132.9880;811.7210
28c;1.1224;115.9840;1067.7770
2a;0.0532;1.0640;774.4340
2b;0.0515;1.0370;873.6090
2c;0.0499;0.8770;844.7020
2d;0.0615;1.2680;898.1880
31a;0.3922;24.3930;2028.7540
31b;0.8678;20.7420;854.3430
31c;0.4685;18.4360;1146.8120
32a;0.1037;0.5920;654.9680
32b;0.1026;0.6130;843.0750
3a;0.0830;0.5570;580.0130
3b;0.0838;0.7270;580.0440
3c;0.0692;1.0000;661.3880
4a;0.0398;0.6770;363.3070
4b;0.0697;0.5730;247.2120
4c;0.0403;0.8450;399.6910
5a;0.1148;0.6020;298.1240
5b;0.1090;0.6010;293.1310
5c;0.1516;0.7060;336.0090
6a;0.0873;0.8640;568.0580
6b;0.0962;0.7370;660.2690
6c;0.1010;0.7870;500.6430
6d;0.0846;1.3500;1219.4350
6e;0.0869;1.1200;757.4180
6f;0.0640;1.2480;1826.2150
7a;0.1544;6.4240;614.3290
7b;0.2523;4.8070;507.0720
7c;0.3905;6.2540;1595.4940
8a;0.2042;4.4380;1897.4230
8b;0.2755;1.5540;1597.9790
8c;0.0899;3.3050;4849.7110
8d;0.1073;3.1220;4196.5000
9a;0.3797;2.2900;851.7910
9b;0.2571;2.3940;854.6680
9c;0.1565;2.4620;1164.5760
9d;0.2806;7.0650;2910.5980
13a;0.6471;3.1010;20666.2330
13b;0.6046;3.2230;3035.6810
13c;0.5686;3.1410;3038.9250
13d;0.4504;3.5590;18985.9800
15a;0.1382;5.2510;2971.6890
15b;0.1323;5.4520;2970.3160
15c;0.4365;5.1090;2334.7530
15d;0.6107;5.8240;2690.4880
20a;0.2994;10.9560;2027.6360
20b;0.4491;11.2910;1032.2500
20c;0.2093;17.2100;1655.1600
26a;0.3663;25.5940;1581.4080
26b;0.2925;30.4680;1007.5370
26c;0.4864;22.5900;1327.8950
29a;1.2310;1821.3390;2385.8460
29b;1.2402;1855.1660;2371.0130
29c;0.7973;1828.0860;1737.8910
30a;0.4274;36.8760;1413.3770
30b;0.7462;30.3060;2001.1290
30c;0.5116;43.1760;1748.7350
33a;2.5398;91.0070;2830.2670
33b;2.3498;95.5010;2076.6010
33c;2.5479;68.1910;1991.1960
