10a;0.1001;1.1740;244.1060
10b;0.2802;1.4490;101.3580
11a;0.3117;2.0280;24.3460
11b;0.1993;1.9590;2.3420
11c;0.1426;2.0660;233.1660
12b;0.4473;2.0270;88.4300
12c;0.1215;4.8320;558.6660
13b;0.3001;3.5950;157.8940
13c;0.3771;3.5820;133.9180
13d;0.1303;3.1540;2774.1080
14a;0.1474;1.9140;222.3640
14c;0.1551;2.0240;462.6090
15b;0.1489;4.9950;86.5800
15c;0.1251;4.6330;866.4610
15d;0.1227;4.5880;1042.2210
16a;0.1487;2.0020;143.0070
16b;0.2470;5.9630;2107.0670
16c;0.1050;6.9420;990.1460
17a;0.0650;4.1200;1835.2980
17c;0.1509;2.0150;269.6100
17d;0.1500;3.4210;366.6770
17e;0.1120;4.6410;2156.8170
17f;0.0736;4.0020;2532.7170
18a;0.1894;2.3100;332.1640
18c;0.1008;4.1890;2694.4050
19a;0.5259;7.9290;188.6640
19b;0.7564;10.7170;108.3590
19c;0.4816;17.6190;390.6960
1a;0.0424;0.5530;96.2350
1b;0.0479;0.5040;91.1610
1d;0.0415;0.4480;86.4300
20a;0.1507;11.1020;881.7620
20c;0.2212;5.4170;692.3080
21b;0.1946;4.2010;19.3980
21c;0.1500;4.4460;109.2400
22b;0.6704;14.2210;180.6060
22c;0.1926;15.3340;521.5810
22d;0.3695;12.2460;476.1300
23a;0.3652;14.4730;640.4450
23c;0.3961;15.5850;251.9720
24b;0.3096;37.0990;61.4990
25a;0.2505;6.8430;1547.9730
25c;0.1560;10.0290;2626.1570
26b;0.4085;24.5170;122.9950
26c;0.5592;27.1300;1518.4350
27b;0.2327;38.7330;6.3020
27c;0.3755;36.9150;596.8000
28a;0.6873;102.4280;300.1520
28c;1.0230;106.8940;383.0470
29a;0.9069;2059.6580;54.1910
29b;1.0800;2013.7610;34.8680
2a;0.0779;0.8940;478.5400
2b;0.1016;1.3650;231.8460
2c;0.0694;0.4880;42.7270
30b;0.5093;32.5620;116.1070
30c;0.4273;41.0720;911.0440
31b;0.5075;20.3160;24.8870
31c;0.2847;28.1160;237.4130
32b;0.0756;0.6930;127.4660
33a;0.4143;135.0430;29.3040
33b;0.3206;146.5050;1292.3810
3a;0.0335;0.4240;106.4350
3c;0.0379;0.6340;206.3330
4b;0.0719;0.4860;50.9740
4c;0.0464;0.4670;85.5380
5a;0.0612;0.6030;123.8300
5b;0.0488;0.5420;114.6010
6a;0.0504;0.8250;13.2730
6b;0.0836;0.5070;151.9330
6c;0.0833;0.7770;11.7410
6e;0.0620;0.4180;13.6430
6f;0.0455;1.2760;1690.1550
7a;0.1373;6.4690;336.5600
7c;0.1103;4.9420;1242.9630
8b;0.1121;1.9320;143.6460
8c;0.0701;1.2110;4003.4110
8d;0.2920;1.1350;1503.3220
9b;0.3351;2.8830;179.8920
9c;0.2524;5.9030;489.5930
9d;0.1147;5.3860;2468.1150
10c;0.1341;1.1740;25149.5820
11d;0.2799;2.0870;8261.0950
12a;0.1183;2.4180;144.8300
13a;0.1535;3.8370;1993.7010
14b;0.2286;2.0950;78.8840
15a;0.2440;5.3830;922.5340
16d;0.1325;2.2260;1748.6580
17b;0.1685;3.4950;810.8890
18b;0.3024;4.6660;946.3760
19d;0.2921;15.8900;23311.7460
1c;0.0575;0.7000;89.5280
20b;0.1927;5.7070;2500.8020
21a;0.1801;4.4040;45.7110
22a;0.5702;14.4600;348.2260
23b;0.4159;12.9040;96.9540
24a;0.4326;37.1170;394.7300
25b;0.1459;4.8900;907.3540
26a;0.7028;25.9690;813.0280
27a;0.4042;38.3200;15.4810
28b;1.2723;124.6310;436.2660
29c;0.8407;2071.2310;4959.1430
2d;0.0669;0.7810;2404.5250
30a;0.5838;33.6910;4258.9340
31a;0.5766;26.6040;164.6980
32a;0.0822;0.6330;78.3660
33c;0.3690;92.4170;126.3740
3b;0.0611;0.4070;62.9540
4a;0.0696;0.5120;68.9040
5c;0.0768;0.6290;567.5310
6d;0.0633;0.5670;3746.7110
7b;0.1229;2.6600;172.8350
8a;0.0971;3.0440;1685.1680
9a;0.3710;2.4340;177.0950
