10a;0.0761;1.2110;237.1490
10c;0.2305;2.4420;2699.2380
11a;0.3000;3.7620;828.2550
11d;0.1210;1.9990;110.1110
12a;0.1729;3.1250;208.5540
12b;0.3427;2.1590;89.1320
12c;0.1660;5.0660;598.0380
13a;0.6088;6.8830;1180.0860
13b;0.5510;6.5870;3018.9780
14a;0.1279;1.9390;213.2960
14b;0.1763;1.9750;87.0490
14c;0.0824;1.9790;522.6700
15a;0.1864;9.1370;308.5040
15b;0.3188;5.0860;24.7840
15c;0.4890;3.6620;11120.7490
15d;0.3188;3.5410;11224.9290
16a;0.1318;2.2090;151.9360
16c;0.1562;3.4460;1050.8570
16d;0.2888;6.4200;1024.4320
17a;0.3063;3.6520;1695.9830
17b;0.1897;1.3180;2449.6010
17c;0.0716;1.3310;1696.7320
17d;0.0692;1.6790;1854.3170
17e;0.1106;1.9190;1988.7890
17f;0.2764;1.3290;4479.1460
18a;0.0814;3.9950;279.1320
18b;0.1192;1.5660;136.5790
19a;0.3544;10.6600;186.6370
19b;0.1478;10.1180;105.8610
19d;0.4168;18.9860;3844.0160
1a;0.0496;0.4670;4.6620
1b;0.0414;0.4990;91.9560
1c;0.0442;0.5650;96.8350
1d;0.0414;0.5090;89.6790
20a;0.2701;5.2600;1054.9900
20b;0.1519;5.4300;618.4970
20c;0.3304;5.5270;885.1000
21a;0.1938;4.4530;28.0040
21b;0.2965;4.4400;24.0580
22b;0.2521;14.3650;197.3550
22c;0.2062;12.9980;480.8790
23a;0.2959;15.1200;199.1090
23b;0.3247;13.2190;30.8960
23c;0.3617;18.1610;265.8830
24a;0.3750;37.0720;131.8490
24b;0.3420;36.5160;23.6530
25a;0.1957;4.7900;1122.6490
25b;0.1605;5.4460;102.4880
25c;0.1475;10.2920;1927.6110
26c;0.3506;23.9040;970.7230
27a;0.2244;36.8310;29.3180
27b;0.3751;34.5840;10.0110
28b;0.4250;125.2690;348.6170
29a;0.6462;1892.1480;118.2070
29b;0.7885;1966.3320;116.3110
29c;0.9471;1828.1110;101.0060
2b;0.0519;0.6580;546.4560
2c;0.0516;0.4390;25.8020
2d;0.0485;0.4470;311.2950
30b;0.1847;37.5780;163.7760
30c;0.1851;36.4460;2286.9860
31a;0.2268;18.9410;148.0450
31b;0.5527;19.8280;34.0830
31c;0.3278;27.4790;258.4690
32a;0.0547;0.6690;10.5130
32b;0.0546;0.7230;194.2940
33a;0.2261;128.9770;25.5010
33b;0.4209;133.6190;22.6610
3a;0.0369;0.3830;94.1560
3c;0.0387;0.5110;235.9340
4a;0.0471;0.5270;64.4820
4b;0.0691;0.5060;52.0200
4c;0.0458;0.4990;69.9610
5a;0.0402;0.7430;136.1990
5b;0.0449;0.5590;107.9440
5c;0.0349;0.7120;142.9540
6a;0.0663;0.6050;245.5640
6b;0.0723;0.5900;356.4770
6c;0.0728;0.5340;215.8750
6e;0.0692;0.7320;222.7500
6f;0.1364;1.5940;1628.9740
7a;0.1820;2.2140;424.6020
7b;0.1087;2.5860;403.7100
7c;0.1011;2.0390;1501.1550
8a;0.0776;2.8760;293.7400
8b;0.0897;1.6580;130.6950
8c;0.1699;1.0170;3040.6320
8d;0.2416;1.9310;1561.1640
9a;0.1970;3.7260;182.2910
9c;0.1931;4.8720;362.0740
9d;0.1459;8.0960;2046.1800
10b;0.1830;1.2200;100.4270
11b;0.2122;2.1020;25.4220
11c;0.1324;1.9370;107.4360
13c;0.6295;9.7330;2862.3300
13d;0.4463;3.2530;2948.5100
16b;0.6896;3.2740;3027.5840
18c;0.1639;4.6520;2448.4050
19c;0.2033;17.3330;400.3790
21c;0.1915;4.4860;33.8480
22a;0.2954;13.3000;378.5050
22d;0.2769;13.6840;724.3880
26a;0.5566;22.4020;748.7670
26b;0.5518;22.6880;8453.6120
27c;0.2771;36.7250;29.0390
28a;0.6444;127.1610;344.1540
28c;0.3513;123.5600;248.8340
2a;0.0583;1.1420;755.5890
30a;0.3996;32.5510;1217.2510
33c;0.4838;86.8290;26.5850
3b;0.0391;0.4270;80.3130
6d;0.0697;0.7010;4336.0810
9b;0.2107;3.7290;180.1470
