10a;0.0711;3.3360;620.5900
10b;0.1372;1.6250;507.6210
11a;0.1532;2.3300;519.1990
11b;0.2138;1.9370;360.4280
11c;0.1912;1.7890;1227.6270
12b;0.1488;2.1160;296.5150
12c;0.1109;1.8470;1220.8030
13b;0.2906;3.1930;974.3760
13c;0.1498;3.2390;926.1460
13d;0.5229;6.0610;6298.5830
14a;0.1669;1.8660;1085.6280
14c;0.2279;4.2140;1852.8980
15b;0.1474;10.4460;1572.0880
15c;0.2353;4.3930;965.2950
15d;0.1134;4.4230;1003.1230
16a;0.1045;2.2560;2837.5740
16b;0.1778;2.1380;16515.9860
16c;0.3308;2.1170;5833.2760
17a;0.3837;1.2280;5529.9210
17c;0.5558;1.1750;7633.2860
17d;0.4261;1.1850;7991.8290
17e;0.3142;1.1800;11365.7150
17f;0.3557;0.8710;14820.8190
18a;0.2065;2.6340;3244.5390
18c;0.2738;3.5520;2444.8340
19a;0.4951;8.4910;1153.5750
19b;0.3216;13.6230;483.2640
19c;0.3777;15.4860;882.4560
1a;0.0611;0.7270;726.4920
1b;0.0907;0.7790;473.8670
1d;0.0689;0.6520;603.0670
20a;0.1950;4.4450;5101.8640
20c;0.1489;4.3780;1779.0930
21b;0.2773;5.8360;844.0490
21c;0.1984;4.4670;432.1580
22b;0.3613;11.6730;944.4630
22c;0.3131;12.6110;5016.6830
22d;0.2314;11.5380;1427.3140
23a;0.3465;11.6810;2211.6130
23c;0.1775;11.5050;2220.0370
24b;0.2220;42.4720;571.9510
25a;0.6055;11.4220;1933.9780
25c;0.4357;8.0690;2290.6260
26b;0.2200;19.0870;1045.9590
26c;0.2026;18.8320;1926.7310
27b;0.5620;35.6740;989.3370
27c;0.8338;34.8590;1701.5260
28a;0.4852;105.7790;2134.0630
28c;0.3697;100.6980;1705.4830
29a;3.2467;1562.0670;6203.7850
29b;2.9626;1533.4290;5785.5460
2a;0.1110;0.5480;3069.7350
2b;0.1168;0.6050;1953.8850
2c;0.2705;0.6310;596.9920
30b;0.2748;37.4230;846.4920
30c;0.3331;34.3440;3318.1230
31b;1.0180;25.3320;837.4820
31c;1.1941;31.2940;4718.2780
32b;0.0574;0.7090;822.6500
33a;0.2365;135.0250;1209.1490
33b;0.3733;136.1980;1197.4080
3a;0.0397;1.1700;1084.0610
3c;0.0824;0.7270;1135.1360
4b;0.0468;1.4020;389.5830
4c;0.0418;1.4510;2033.9820
5a;0.0477;1.7360;384.0860
5b;0.0382;0.6710;196.4450
6a;0.1089;1.3030;942.2420
6b;0.0914;0.8950;569.2290
6c;0.0875;0.7060;489.8070
6e;0.1200;1.9150;1584.6830
6f;0.0653;0.6470;5688.0650
7a;0.4483;4.9540;1629.4400
7c;0.3968;2.0900;2579.9530
8b;0.1935;4.0320;1851.9380
8c;0.2953;3.9420;4361.9810
8d;0.1270;1.2730;2544.9580
9b;0.1397;3.2210;471.6490
9c;0.1018;4.0390;678.3630
9d;0.1432;2.6220;3061.0190
10c;0.0902;3.5870;2396.1390
11d;0.1899;1.5790;1380.4600
12a;0.1369;1.9080;1429.0700
13a;0.4043;1.8990;6144.5160
14b;0.1142;4.8570;828.3260
15a;0.1536;4.7020;844.6940
16d;0.3656;2.2660;5435.6090
17b;0.5911;1.8570;5456.8710
18b;0.2884;3.4680;3219.3710
19d;0.2082;6.3520;6225.9860
1c;0.1066;0.9990;402.1070
20b;0.1808;4.4780;1820.8490
21a;0.2591;4.2120;849.1580
22a;0.2347;11.7920;1109.1290
23b;0.7386;15.4760;1202.8150
24a;0.2682;40.4650;887.9710
25b;0.8983;4.3860;649.6380
26a;0.2252;19.1800;1371.9030
27a;1.2885;35.1410;1157.4850
28b;0.5477;124.5270;2113.8610
29c;3.5985;1481.8660;8105.7520
2d;0.1011;0.6360;2238.0890
30a;0.4613;36.7510;1682.2700
31a;0.8244;21.8580;1779.9990
32a;0.0600;0.7410;683.9770
33c;0.2175;96.6650;1192.1130
3b;0.0514;1.0940;528.9730
4a;0.0758;0.6080;1632.0330
5c;0.0707;0.7080;4988.1070
6d;0.1220;1.9360;3356.0040
7b;0.4965;2.6800;779.5340
8a;0.2450;3.3750;3622.5330
9a;0.3866;3.2100;472.1350
